user_id,class_session,gender,race_ethnicity,age,english_comfort,education,consent,major,newsletter,language,region,program_type,individual_exercise_id,individual_score,individual_completed_at,individual_ai_model,individual_duration,individual_word_1,individual_word_2,individual_word_3,individual_word_4,individual_word_5,individual_word_6,individual_word_7,individual_word_8,individual_word_9,individual_word_10,individual_uniqueness,augmented_pair_exercise_id,augmented_pair_score,augmented_pair_completed_at,augmented_pair_ai_model,augmented_pair_duration,augmented_pair_word_1,augmented_pair_word_2,augmented_pair_word_3,augmented_pair_word_4,augmented_pair_word_5,augmented_pair_word_6,augmented_pair_word_7,augmented_pair_word_8,augmented_pair_word_9,augmented_pair_word_10,augmented_pair_machine_word_1,augmented_pair_machine_word_2,augmented_pair_machine_word_3,augmented_pair_machine_word_4,augmented_pair_machine_word_5,augmented_pair_machine_word_6,augmented_pair_machine_word_7,augmented_pair_machine_word_8,augmented_pair_machine_word_9,augmented_pair_machine_word_10,augmented_pair_ai_score,augmented_pair_uniqueness,augmented_pair_machine_uniqueness
3785,CEIBS by Prof. Mike,Man,Asian,25-34,Not a native English speaker but fluent in English,Bachelor's degree,1,"Science, Technology, Engineering, Math (STEM)",0,en,Asia,Executive Class,20023,80.39849853515625,2025-09-28 04:06:17.538231,,81,man,apple,iron,frequent,games,perceive,duty,China,bra,physical,80.8293,20026,77.76370239257812,2025-09-28 04:19:55.572785,gpt-3.5-turbo,89,apple,chair,love,physical,mountain,happiness,bra,on,music,but,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,71.371,58.5019
3786,CEIBS by Prof. Mike,Man,Asian,25-34,Moderately comfortable with English,Bachelor's degree,1,Business,0,en,Asia,Executive Class,20035,66.84420013427734,2025-09-28 04:07:51.032981,,141,cat,dog,fish,box,pen,Egg,desk,chair,computer,water,78.0224,20038,85.02179718017578,2025-09-28 04:18:32.220705,gpt-4.0-turbo,3,tree,cloud,chair,galaxy,poem,virus,sandal,violin,mirror,democracy,[tree,cloud,chair,galaxy,poem,virus,sandal,violin,mirror,democracy],87.9725,81.5699,78.296
3787,CEIBS by Prof. Mike,Woman,Asian,25-34,Uncomfortable with English,Bachelor's degree,1,Other,0,en,Asia,Executive Class,20041,,,,,,,,,,,,,,,,20044,78.39669799804688,2025-09-28 04:17:32.668474,deepseek-r1,6,cloud,freedom,chair,river,elephant,time,hammer,fire,idea,book,[cloud,freedom,chair,river,elephant,time,hammer,fire,idea,book],75.3949,77.7014,73.91
6643,HKUBS Shenzhen Salon By Prof. Wang,Prefer not to say,Middle Eastern,25-34,Uncomfortable with English,Other,1,Arts and Humanities,0,en,,,34360,,,,,,,,,,,,,,,,34363,79.8447036743164,2026-01-16 08:20:48.512369,claude-3-opus,32,树,幸福,剪子,音乐,供给,恐惧,自行车,彩虹,病痛,被套,[树,幸福,剪子,音乐,面包,恐惧,自行车,彩虹,枕头,沙子],79.0441,78.8527,74.259
6645,HKUBS Shenzhen Salon By Prof. Wang,Man,Asian,35-44,Moderately comfortable with English,Master's degree,1,Business,0,ch,,,34372,,,,,,,,,,,,,,,,34375,75.32710266113281,2026-01-17 07:19:39.238757,deepseek-r1,40,山还,书籍,幸福,计算机,海洋,自由,椅子,时间,灯具,信任,[山,书,幸福,计算机,海洋,自由,椅子,时间,灯,信任],75.5523,75.2836,69.9375
6646,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,25-34,Moderately comfortable with English,Bachelor's degree,1,Social Sciences,0,ch,,,34378,,,,,,,,,,,,,,,,34381,88.80899810791016,2026-01-17 07:25:17.388169,gpt-3.5-turbo,94,脱氧核糖核酸,摄氏度,爱情,冥王星,北回归线,丝绸,猢狲,竖琴,五子棋,叶绿素,[椅子,苹果,爱,太阳,书,自由,猫科动物,汽车,音乐,山],78.2756,83.447,71.8602
6647,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,35-44,Not a native English speaker but fluent in English,Master's degree,1,Arts and Humanities,0,ch,,,34384,,,,,,,,,,,,,,,,34387,84.93219757080078,2026-01-17 07:22:58.487424,gpt-4.0-turbo,211,诗人,古墓,楼梯,鼠标,城堡,红细胞,火山,椅子,飞船,项链,[树,海洋,幸福,鼠标,城堡,旋律,火山,椅子,自由,项链],78.2028,86.0882,70.214
6648,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,25-34,Moderately comfortable with English,Bachelor's degree,1,Business,0,ch,,,34390,,,,,,,,,,,,,,,,34393,81.01580047607422,2026-01-17 07:19:14.520608,gpt-4.0-turbo,18,树,幸福,钟,水,沙漠,小提琴,三明治,望远镜,汉堡包,电子,[树,幸福,钟,水,沙漠,小提琴,三明治,望远镜,民主,电子],81.0158,78.6289,74.7762
6651,HKUBS Shenzhen Salon By Prof. Wang,Woman,Other,25-34,Uncomfortable with English,Other,1,Business,0,ch,,,34408,,,,,,,,,,,,,,,,34411,75.82430267333984,2026-01-17 07:21:12.570299,gpt-4o,60,太阳,海洋,幸福,铅笔,雷声,镜子,土豆,麻将,伞,沉默,[树,海洋,幸福,铅笔,雷声,镜子,土豆,自由,伞,沉默],78.5415,75.5425,69.4872
6653,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,25-34,Not a native English speaker but fluent in English,Master's degree,1,"Science, Technology, Engineering, Math (STEM)",0,en,,,34420,,,,,,,,,,,,,,,,34423,83.97640228271484,2026-01-17 07:20:45.793833,deepseek-r1,107,心跳,马赛克,漩涡,遗忘,马年,荷花,香港,交响乐,理工,喵喵,[心跳,马赛克,漩涡,烛台,指南针,宽恕,钟摆,交响乐,烟囱,降雨],81.5524,83.1194,83.9545
6655,HKUBS Shenzhen Salon By Prof. Wang,Man,Asian,25-34,Moderately comfortable with English,Bachelor's degree,1,"Science, Technology, Engineering, Math (STEM)",0,ch,,,34432,,,,,,,,,,,,,,,,34435,84.96910095214844,2026-01-17 07:24:25.098179,deepseek-r1,237,沙子,表,凳子,禁锢,书,山峦,意识,镜子,风,哭声,[石头,钟,椅子,自由,书,河流,想法,镜子,云,笑声],76.3165,82.5864,75.0252
6656,HKUBS Shenzhen Salon By Prof. Wang,Man,Asian,35-44,Not a native English speaker but fluent in English,Master's degree,1,Business,0,ch,,,34438,,,,,,,,,,,,,,,,34441,86.76969909667969,2026-01-17 07:26:42.343522,gpt-3.5-turbo,135,茅台,探戈,黑洞,深圳,夸克,蚂蚁,爱,机器人,芭蕾,量子,[苹果,椅子,幸福,山,书,伞,爱,海洋,钥匙,树],76.0036,83.2055,63.2377
6657,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,35-44,Moderately comfortable with English,Master's degree,1,Arts and Humanities,0,ch,,,34444,,,,,,,,,,,,,,,,34447,88.52230072021484,2026-01-17 07:26:16.028423,gpt-3.5-turbo,39,椅背,山下,爱看,书本,火车,音乐节,树干,不幸,计算器,海水,[椅子,山,爱,书,汽车,音乐,树,幸福,计算机,海洋],74.0235,83.4904,68.9872
6659,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,35-44,Not a native English speaker but fluent in English,Bachelor's degree,1,Business,0,en,,,34450,,,,,,,,,,,,,,,,34454,74.94180297851562,2026-01-17 07:20:01.932053,gpt-3.5-turbo,50,dog,sky,book,love,chair,apple,freedom,water,clock,happiness,[dog,sky,book,love,chair,apple,freedom,water,clock,happiness],75.4093,77.1213,72.7649
6660,HKUBS Shenzhen Salon By Prof. Wang,Man,Asian,35-44,Not a native English speaker but fluent in English,Doctor's degree,1,Business,0,ch,,,34462,,,,,,,,,,,,,,,,34465,81.64070129394531,2026-01-17 07:16:16.753433,gpt-4.0-turbo,28,沙子,湿度,自行车,耳语,水母,立方体,床垫,遗憾,雷声,城堡,[树,湿度,自行车,耳语,水母,立方体,床垫,遗憾,雷声,城堡],82.601,83.0044,79.3564
6661,HKUBS Shenzhen Salon By Prof. Wang,Man,Asian,25-34,Prefer not to say,Bachelor's degree,1,"Science, Technology, Engineering, Math (STEM)",0,ch,,,34468,,,,,,,,,,,,,,,,34471,78.37969970703125,2026-01-17 07:22:15.681762,gpt-3.5-turbo,169,身体,外星人,苹果,语言,精神,摄影,贝壳,工程,灵魂,价值,[鸟,桌子,爱,香蕉,书,天空,幸福,椅子,树,音乐],72.6348,80.9927,67.2969
6663,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,35-44,Moderately comfortable with English,Master's degree,1,Business,0,en,,,34474,,,,,,,,,,,,,,,,34477,73.0322036743164,2026-01-17 07:20:05.330572,gpt-4o,19,dream,tree,pencil,idea,river,fruit,music,chaos,sand,love,[dream,tree,pencil,idea,river,fruit,music,chaos,sand,love],76.6241,77.524,73.7637
6664,HKUBS Shenzhen Salon By Prof. Wang,Prefer not to say,Asian,25-34,Prefer not to say,Prefer not to say,1,Arts and Humanities,0,en,,,34486,,,,,,,,,,,,,,,,34489,76.51570129394531,2026-01-17 07:16:38.075355,gpt-3.5-turbo,28,car,tree,love,pencil,camera,happiness,chair,book,ocean,moon,[car,tree,love,pencil,camera,happiness,chair,book,ocean,moon],76.1501,76.0023,70.7363
6665,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,18-24,Uncomfortable with English,Bachelor's degree,1,Social Sciences,0,ch,,,34492,,,,,,,,,,,,,,,,34495,75.39990234375,2026-01-17 07:22:47.938001,gpt-3.5-turbo,192,手,恒星,愚蠢,细胞,飞机,时间,沙子,军队,标语,日落,[狗,书,幸福,树,飞机,咖啡,山,伞,钢琴,日照],74.4429,78.417,70.2548
6666,HKUBS Shenzhen Salon By Prof. Wang,Man,Asian,18-24,Prefer not to say,Other,1,Business,0,en,,,34498,,,,,,,,,,,,,,,,34501,83.47489929199219,2026-01-17 07:19:27.097378,gpt-4.0-turbo,23,quilt,volcano,laptop,violin,mushroom,glacier,hammock,nebula,teapot,barcode,[quilt,volcano,laptop,violin,mushroom,glacier,hammock,nebula,teapot,barcode],84.5301,83.6541,81.2628
6667,HKUBS Shenzhen Salon By Prof. Wang,Man,Asian,35-44,Not a native English speaker but fluent in English,Master's degree,1,Business,0,en,,,34504,,,,,,,,,,,,,,,,34507,78.14360046386719,2026-01-17 07:20:18.928682,gpt-3.5-turbo,11,book,tree,happiness,hammer,cloud,bicycle,love,wallet,music,chair,[book,tree,happiness,hammer,cloud,bicycle,love,wallet,music,chair],77.7994,76.6593,72.2687
6668,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,25-34,Moderately comfortable with English,Master's degree,1,Social Sciences,0,ch,,,34510,,,,,,,,,,,,,,,,34513,66.41010284423828,2026-01-17 07:20:45.469189,deepseek-r1,113,牛,马,笨蛋,狗,驴,书,民族,时间,男人,钱,[云,椅子,自由,灯,欢乐,书,海洋,时间,镜子,阴影],77.3094,79.0407,69.8329
6669,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,18-24,Uncomfortable with English,Bachelor's degree,1,Arts and Humanities,0,ch,,,34516,,,,,,,,,,,,,,,,34519,80.44889831542969,2026-01-17 07:21:14.888011,gpt-3.5-turbo,136,苹果,死亡,奶奶,星星,蓝色,蚯蚓,雨,洞,时间,爱,[花,吉他,幸福,山,书,菠萝,伞,椅子,云,自行车],79.6348,78.4203,70.5892
6670,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,18-24,Moderately comfortable with English,Master's degree,1,Business,0,ch,,,34522,,,,,,,,,,,,,,,,34525,88.21630096435547,2026-01-17 07:20:38.133908,gpt-4.0-turbo,107,rut,vintage,trophy,census,broth,donkey,slope,whimsy,triteness,occupant,[apple,chair,love,book,mountain,happiness,hammer,ocean,music,cloud],76.0707,87.0672,58.5019
6671,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,35-44,Moderately comfortable with English,Master's degree,1,Arts and Humanities,0,ch,,,34528,,,,,,,,,,,,,,,,34531,77.20709991455078,2026-01-17 07:18:47.667735,gpt-3.5-turbo,54,外套,汽车,幸福,鞋子,海洋,书,自由,听歌,彩虹,猫,[苹果,汽车,幸福,椅子,海洋,书,自由,吉他,彩虹,狗],77.6042,76.1496,67.1595
6672,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,25-34,Moderately comfortable with English,Bachelor's degree,1,Business,0,ch,,,34534,,,,,,,,,,,,,,,,34537,85.77459716796875,2026-01-17 07:19:53.677976,gpt-4.0-turbo,52,雪花,城堡,小提琴,流星,大象,钟,冰山,元旦,线粒体,和平,[海洋,城堡,小提琴,星系,大象,钟,冰山,节日,酶,民主],87.4022,85.1523,83.5431
6673,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,25-34,Moderately comfortable with English,Bachelor's degree,1,"Science, Technology, Engineering, Math (STEM)",0,ch,,,34540,,,,,,,,,,,,,,,,34543,80.54460144042969,2026-01-17 07:21:26.331915,gpt-4o,144,城乡规划,山,幸福,椅子,狼狗,豆浆,计算机,梦,中微子,旅程,[苹果,山,幸福,椅子,海洋,钟,计算机,梦,灯,旅程],76.6485,78.153,67.8443
6674,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,25-34,Moderately comfortable with English,Master's degree,1,Business,0,en,,,34546,,,,,,,,,,,,,,,,34549,79.01689910888672,2026-01-17 07:22:50.516697,gpt-3.5-turbo,185,天空,沙漠,巧克力,西药,跑步,电视,恐龙,靓女,手掌,耳环,[mountain,chair,happiness,book,umbrella,river,pineapple,laptop,galaxy,friendship],82.4166,79.3653,67.3524
6675,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,25-34,Uncomfortable with English,Master's degree,1,Social Sciences,0,ch,,,34552,,,,,,,,,,,,,,,,34555,80.34639739990234,2026-01-17 07:22:48.721913,claude-3.5-sonnet,181,壁画,蜥蜴,郁金香,卡车,古董,扣子,珍珠,物资,阶梯,耳语,[岩石,蝴蝶,自由,鞋,海洋,铅笔,笑声,伞,阶梯,耳语],78.7528,83.5816,73.5413
6676,HKUBS Shenzhen Salon By Prof. Wang,Man,Asian,35-44,Moderately comfortable with English,Bachelor's degree,1,"Science, Technology, Engineering, Math (STEM)",0,ch,,,34558,,,,,,,,,,,,,,,,34561,85.01599884033203,2026-01-17 07:21:05.364496,gpt-4.0-turbo,122,苹果,香蕉,钙,交响乐,心理学,赤道,外套,冰体,西风,马拉松,[苹果,民主,钙,交响乐,心理学,赤道,被子,冰体,西风,马拉松],89.0158,81.733,79.539
6677,HKUBS Shenzhen Salon By Prof. Wang,Man,Asian,45-54,Uncomfortable with English,Doctor's degree,1,Business,0,ch,,,34564,,,,,,,,,,,,,,,,34567,74.93000030517578,2026-01-17 07:19:33.533683,gpt-3.5-turbo,17,书,椅子,爱,树,汽车,幸福,计算机,河流,音乐,钻石,[书,椅子,爱,树,汽车,幸福,计算机,河流,音乐,钻石],74.93,74.2199,67.0714
6678,HKUBS Shenzhen Salon By Prof. Wang,Man,Asian,45-54,Not a native English speaker but fluent in English,Master's degree,1,Business,0,ch,,,34570,,,,,,,,,,,,,,,,34573,71.30580139160156,2026-01-17 07:21:49.156173,deepseek-r1,127,健康,觉,生命,天命,阳光,空气,大学,自由,杂粮,自在,[树,钟,想法,海洋,椅子,欢乐,石头,自由,面包,云],73.3692,77.2218,68.3441
6679,HKUBS Shenzhen Salon By Prof. Wang,Man,Asian,45-54,Moderately comfortable with English,Master's degree,1,"Science, Technology, Engineering, Math (STEM)",0,ch,,,34576,,,,,,,,,,,,,,,,34579,81.47329711914062,2026-01-17 07:21:03.747456,deepseek-r1,105,云,心中,垃圾,河流,地震,门,时间,玻璃,诚实,海底,[云,帽子,想法,河流,蛋糕,门,时间,玻璃,诚实,火灾],75.3054,81.8269,73.7952
6680,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,25-34,Moderately comfortable with English,Master's degree,1,Health Education Services and Agricultural Sciences,0,en,,,34582,,,,,,,,,,,,,,,,34585,89.87930297851562,2026-01-17 07:22:21.391966,ernie-4.0-8k,214,内脏,袜子,钻石,消防员,瓷砖,徒步,香水,平底锅,试卷,甲虫,[椅子,音乐,河流,星星,花,书,山,微笑,想法,钻石],77.1089,86.5926,76.1555
6681,HKUBS Shenzhen Salon By Prof. Wang,Man,Asian,35-44,Moderately comfortable with English,Bachelor's degree,1,Business,0,ch,,,34588,,,,,,,,,,,,,,,,34591,80.06849670410156,2026-01-17 07:22:10.175400,gpt-4.0-turbo,188,蚂蚁,窑洞,跳绳,话术,奇迹,涟漪,魔术,金属,厉害,侏罗纪,[蛋糕,河流,望远镜,仙人掌,疫苗,天鹅绒,香氛,冰体,指挥,忠诚],85.256,80.9268,81.4583
6682,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,25-34,Not a native English speaker but fluent in English,Master's degree,1,Other,0,en,,,34594,,,,,,,,,,,,,,,,34597,82.86530303955078,2026-01-17 07:20:50.407470,gpt-3.5-turbo,113,history,chair,dance,omelet,camera,Brain,tree,laptop,freedom,poker,[flower,chair,happiness,mountain,book,sunset,tree,laptop,freedom,ocean],77.8253,78.9778,65.0256
6683,HKUBS Shenzhen Salon By Prof. Wang,Man,Asian,35-44,Uncomfortable with English,Bachelor's degree,1,"Science, Technology, Engineering, Math (STEM)",0,ch,,,34600,,,,,,,,,,,,,,,,34603,79.23770141601562,2026-01-17 07:22:39.437421,gpt-3.5-turbo,215,山,桌子,幸福,书,汽车,河流,水蜜桃,手机,星系,友谊,[山,椅子,幸福,书,伞,河流,菠萝,笔记本电脑,星系,友谊],79.3181,75.4343,67.3524
6684,HKUBS Shenzhen Salon By Prof. Wang,Man,Asian,25-34,A native English speaker,Other,1,Social Sciences,0,en,,,34606,,,,,,,,,,,,,,,,34609,75.70659637451172,2026-01-17 07:18:00.832254,gpt-3.5-turbo,14,鸟,椅子,月亮,足球,幸福,帽子,海洋,民主,钟,眼镜,[鸟,椅子,月亮,足球,幸福,帽子,海洋,民主,钟,眼镜],75.7066,76.3179,70.9634
6685,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,35-44,Uncomfortable with English,Bachelor's degree,1,Social Sciences,0,ch,,,34612,,,,,,,,,,,,,,,,34615,85.39540100097656,2026-01-17 07:23:14.316769,deepseek-r1,212,巫蛊,你好,幸福,汽车,苗族,海洋,富二代,计算机,车厘子,太阳,[鸟,山,幸福,汽车,书,海洋,树,计算机,咖啡,太阳],72.3111,80.0322,68.5959
6686,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,25-34,Not a native English speaker but fluent in English,Master's degree,1,Social Sciences,0,en,,,34618,,,,,,,,,,,,,,,,34621,87.51499938964844,2026-01-17 07:22:46.806437,gpt-4o,213,apple,galaxy,dome,marriage,dioxide,Market,chimpanzee,sorrow,Subway,cellphone,[apple,galaxy,cupboard,friendship,insect,desk,gazebo,sorrow,balloon,fabric],84.819,83.1796,77.6339
6689,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,35-44,Moderately comfortable with English,Bachelor's degree,1,Business,0,ch,,,34624,,,,,,,,,,,,,,,,34627,84.27880096435547,2026-01-17 07:22:59.598406,claude-3-haiku,217,滑板,快乐,电视剧,瑜伽,棉花糖,自行车,蓝色,股票,航天,火锅,[苹果,旋律,垫子,正义,云,节奏,镜子,自由,卵石,和谐],80.7657,82.6139,75.2108
6687,HKUBS Shenzhen Salon By Prof. Wang,Man,Asian,25-34,Moderately comfortable with English,Bachelor's degree,1,Business,0,ch,,,34630,,,,,,,,,,,,,,,,34633,86.85890197753906,2026-01-17 07:23:50.319037,gpt-4o,240,木星,星系,咖啡,大象,屁股,梦,电影,大厦,计算机,女人,[球,星系,幸福,椅子,河流,梦,钟,森林,计算机,音乐],75.6233,83.1081,76.1272
6688,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,25-34,Moderately comfortable with English,Master's degree,1,Social Sciences,0,ch,,,34636,,,,,,,,,,,,,,,,34639,80.01940155029297,2026-01-17 07:20:29.462502,deepseek-r1,57,花,桌子,星星,纪律,叉,空间,人,银,大海,图片,[树,椅子,云,自由,刀,时间,机器,玻璃,河流,音乐],76.3917,78.8492,70.1038
6690,HKUBS Shenzhen Salon By Prof. Wang,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,1,Prefer not to say,0,ch,,,34642,,,,,,,,,,,,,,,,34645,79.24669647216797,2026-01-17 07:22:45.115263,gpt-4.0-turbo,227,项链,门,海洋,羽毛,银丝,皇冠,红茶,盘缠,鹅卵石,瞳孔,[树,自由,牙刷,山,情感,小提琴,计算机,椅子,星系,阴影],82.056,81.1862,75.5392
6691,HKUBS Shenzhen Salon By Prof. Wang,Man,Asian,35-44,Moderately comfortable with English,Master's degree,1,Health Education Services and Agricultural Sciences,0,ch,,,34648,,,,,,,,,,,,,,,,34651,86.97029876708984,2026-01-17 07:20:25.765821,deepseek-r1,47,树,书,大象,椅子,云,鞋,钟,海洋,灯,彩虹,[树,书,幸福,椅子,云,鞋,钟,海洋,灯,彩虹],80.2432,82.0049,70.7314
6692,HKUBS Shenzhen Salon By Prof. Wang,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,1,Other,0,ch,,,34654,,,,,,,,,,,,,,,,34657,76.97650146484375,2026-01-17 07:19:26.743637,gpt-3.5-turbo,26,鸟,伞,幸福,山,书,草莓,椅子,日照,计算机,海洋,[鸟,伞,幸福,山,书,草莓,椅子,日照,计算机,海洋],76.9765,74.9312,69.1552
6693,HKUBS Shenzhen Salon By Prof. Wang,Woman,Asian,18-24,Not a native English speaker but fluent in English,Bachelor's degree,1,Arts and Humanities,0,ch,,,34660,,,,,,,,,,,,,,,,34663,77.69210052490234,2026-01-17 07:20:00.398269,gpt-4o,50,苹果,椅子,爱,书,山,幸福,锤子,海洋,音乐,云,[苹果,椅子,爱,书,山,幸福,锤子,海洋,音乐,云],77.6921,69.0963,58.5019
6694,HKUBS Shenzhen Salon By Prof. Wang,Man,Asian,25-34,Not a native English speaker but fluent in English,Doctor's degree,1,"Science, Technology, Engineering, Math (STEM)",0,ch,,,34666,,,,,,,,,,,,,,,,34669,89.74140167236328,2026-01-17 07:21:42.507066,claude-3.5-sonnet,152,罂粟,周期,赘婿,流苏,沙丘,航母,蜂鸟,鲲鹏,歧途,纤维,[山,铅笔,自由,海洋,椅子,日照,笑声,书,沉默,蝴蝶],75.5479,88.7052,71.3081
6695,HKUBS Shenzhen Salon By Prof. Wang,Man,Asian,25-34,Uncomfortable with English,Bachelor's degree,1,Business,0,ch,,,34672,,,,,,,,,,,,,,,,34675,80.74250030517578,2026-01-17 07:22:51.622042,deepseek-r1,164,猪,山,幸福,吹风机,书,天空,勇气,窗户,游轮,森林,[章鱼,山,幸福,计算机,蝴蝶,云,勇气,窗户,自行车,森林],78.6673,76.8363,72.7266
