student_id,dat_1_en,dat_2_en,dat_3_en,dat_4_en,dat_5_en,dat_6_en,dat_7_en,dat_8_en,dat_9_en,dat_10_en,sex_en,ethnicity_en,province_en,major_en,college_en,admission_batch_en,candidate_type_en,foreign_language_en
253740155,watermelon,basketball,car,shoes,eat,hydrate,table,bench,curtain,book,male,Miao,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740156,banana,pen,swimming,airplane,parade,sing,rocket,soldier,sunglasses,game,male,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740160,train,winter,watermelon,salt,chocolate,puppy,table,spring,literature,mathematics,female,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740205,delicious,better,tasty,mixture,red,basic,plan,success,regret,slow,female,Tujia,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740207,handsome,airplane,noodles,photo,tower,snow,tank,pants,cannon,house,male,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740208,hotpot,just,sunshine,space,funny,sunrise,booze,france,payment,truck,female,Tujia,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740209,milktea,road,wire,train,root,cave,rollercoaster,router,lighthouse,vat,male,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740211,exceed,voice,nothing,schoolbag,fruit,vegetable,child,friend,yogurt,doctor,male,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740212,cleaver,eat,assault,sleep,opening,homecoming,happy,cake,game,glasses,male,Gelao,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,Russian
253740213,cake,game,apple,running,eat,airconditioner,window,pencil,pet,glasses,male,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740215,shirt,stream,bread,flight,frog,sky,ant,ocean,seashell,universe,male,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740216,preliminary,homecoming,kdrama,hug,domestic,soon,sleep,hunan,packet,stone,male,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740217,ai,replace,use,effect,way,way,convenient,effect,machinery,emotion,male,Miao,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740223,baozi,cabbage,dumpling,bomb,trees,car,rainwater,sun,cloud,peach,male,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,Japanese
253740225,cup,quilt,watermelon,advance,leap,swimming,close,observation,information,country,male,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740226,rule,design,use,meaning,guarantee,possible,input,arm,bracelet,rapidity,male,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740228,shoes,cave,car,book,house,color,sky,rainbow,chair,mountain,female,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740230,banana,pool,cycling,library,joyride,eat,rest,scenery,cute,continue,male,Miao,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740232,arm,gloom,air,cloud,wall,park,flower,bottle,pool,waterfall,male,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740233,bread,backpack,headphones,ear,cloud,flower,leaf,sunshine,candle,umbrella,male,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740234,streetlight,sky,runway,grassland,seahorse,desert,architecture,yangtze,space,ant,male,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740236,enrollment,qrcode,scenery,delicacy,wine,wisdom,history,power,traffic,bill,male,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740237,astronaut,floor,sunwukong,stereo,light,soil,house,rice,villain,birdie,female,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740239,scenery,platform,innovation,ecology,culture,spirit,emotion,integrity,filiality,patriotism,male,Tujia,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740240,chip,lushi,ledger,code,shield,bookmark,compass,pottery,advanced,performance,male,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740241,apple,resource,protagonist,idea,assertiveness,end,bland,life,character,behavior,female,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740242,sugar,wire,projector,road,tree,flower,pen,river,camera,boat,male,Buyi,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740245,seat,schoolbag,pen,pants,apple,tree,refrigerator,corn,chestnut,curtain,female,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740246,culture,rigorous,nature,platform,erudite,abstract,thinking,evaluation,innovation,research,male,Shui,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,Japanese
253740250,spaceship,coffeetable,wristwatch,test,cellphone,basketball,billiards,banana,fishing,movie,male,Chuanqing,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740251,apple,bottle,basketball,pants,glasses,pen,airplane,bank,cellphone,water,male,Buyi,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740253,watermelon,orange,computer,tablet,cellphone,headphones,stereo,chess,stratego,microphone,male,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740254,notebook,fruit,thinking,sport,life,window,light,forest,classroom,freedom,female,Miao,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740259,moon,cellphone,universe,sleeve,bamboo,eye,city,manicure,ringtone,chair,female,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253740260,hotel,pencil,honey,basketball,shoes,nest,tail,reputation,screw,speaker,male,Han,Guizhou,Leisure Sports,Sports Health College,Arts/PE Undergraduate,Autumn Unified Exam,English
253840102,banana,cough,dragonfruit,lighter,toilet,elder,corn,shoes,neighborhood,toy,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840104,genius,must,control,definitely,handsome,excellent,diligent,advance,innovation,patriotism,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840105,congestion,shotgun,watermelon,rocket,lamp,magazine,baozi,chili,bomb,banana,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840106,bird,tree,road,water,flower,mountain,rocket,airplane,dragonfly,soil,female,Miao,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840107,destination,run,track,predawn,midnight,start,expression,face,mood,smile,male,Buyi,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840108,camera,airplane,exit,car,schoolbag,cellphone,disability,breakfast,album,gift,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840109,tears,fiber,ants,rocket,matrix,knife,pen,cave,savage,waterfall,male,Miao,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840110,machinery,engineering,student,universe,professor,defense,military,talent,motherland,society,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840111,dance,sacrifice,textbook,carrier,cub,outerspace,water,bicycle,pen,language,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840112,donation,integrity,apple,freedom,independence,chair,health,schoolbag,luck,monsoon,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840113,strawberry,speaker,orange,baseball,skateboard,banana,schoolbag,airplane,cup,shoes,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840114,heavy,accept,excited,excitement,stimulus,discomfort,process,happy,health,sadness,female,Chuanqing,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840115,cet4,esports,firefly,life,vehicle,pet,physics,mountain,coil,shark,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840116,moon,showerhead,alcohol,pen,motorcycle,icecream,vase,necklace,soul,curtain,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840117,banana,submachinegun,house,universe,maiden,concrete,mash,flower,phone,congee,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840118,apple,lychee,banana,watermelon,pear,strawberry,orange,mango,sun,moon,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840119,rocket,airplane,banana,apple,machinery,chain,train,train,library,museum,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840121,potato,fries,ketchup,tomato,egg,chick,phoenix,flame,rocket,innovation,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840122,world,problem,rocket,starscape,music,grassland,future,universe,animal,hoe,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840123,space,tofu,rocket,safe,like,data,hobby,safety,banana,tofu,female,Buyi,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840124,rabbit,blankness,lemonade,safe,happy,eucalyptus,festival,galaxy,space,space,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840125,clothes,apple,delicacy,machinery,manicure,banana,universe,ocean,sun,seafood,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840128,notebook,curse,space,ocean,stool,kite,banana,country,air,wife,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840131,badminton,pool,pet,friend,lounge,hunter,bronze,star,ocean,crack,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840132,banana,annotate,achievement,star,paradise,target,desire,development,country,achievement,female,Buyi,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840133,armor,harm,ocean,player,corpse,magma,theater,mask,belief,thread,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840135,soundcard,cantaloupe,gasoline,parachute,watergun,gourd,bass,inkwash,marshmallow,bodywash,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840136,peach,dumbbell,basketball,bottle,train,basestation,blade,drone,lawn,cooler,male,Dong,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,Japanese
253840137,dormitory,home,doctor,train,book,tree,piano,umbrella,lamp,dictionary,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840138,train,apple,sunshine,earth,soil,branch,space,rocket,window,animation,female,Miao,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840139,rebar,avocado,meteorite,sundae,table,cage,rocket,bus,engine,tire,male,Miao,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840140,banana,humanity,car,eye,community,rocket,clothes,road,key,satellite,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840141,train,tank,cannon,machinegun,gunpowder,casing,ball,locomotive,hokage,king,male,Dong,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840142,roommate,ant,leaf,starscape,river,shreds,seashell,food,cardboard,mahjong,female,Tujia,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840143,tablet,rubber,forest,eraser,runway,imagine,notebook,curtain,skillet,sofa,female,Yao,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840144,ocean,ship,starscape,crossing,blackhole,intelligence,meteorite,rocket,position,explore,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840145,schoolbag,history,cup,celebrity,books,ruler,pen,hat,umbrella,angel,female,Miao,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840146,seat,schoolbag,forest,book,monitor,plank,light,aircraft,curtain,headphones,female,Shui,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840147,sky,fox,machine,talent,excess,herb,slacker,eat,hell,insect,female,Buyi,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840148,doll,noun,cub,kitten,puppy,piglet,dinosaur,elephant,spiderman,batman,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840149,watermelon,land,ring,emotion,shoes,twist,pants,surprise,socks,chip,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840150,snack,lakewater,apple,chair,bee,airplane,trees,technology,coffee,architecture,male,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840151,thing,politeness,fruit,food,universe,space,humanity,behavior,outrageous,garbage,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,English
253840152,strawberry,potato,rice,watermelon,banana,pumpkin,apple,runway,tulip,noodle,female,Han,Guizhou,Rehabilitation Therapy,Medical & Health Care College,Second-batch Undergraduate,Autumn Unified Exam,Russian
