index,source,subset,collection_date,word_1,word_2,word_3,word_4,word_5,word_6,word_7,word_8,word_9,word_10,word_dat_score,word_dropped,cue_model_name,cue_1,cue_2,cue_3,cue_4,cue_5,cue_6,cue_7,cue_8,cue_9,cue_10,cue_dat_score,cue_dropped,augment_1,augment_2,augment_3,augment_4,augment_5,augment_6,augment_7,augment_8,augment_9,augment_10,augment_dat_score,augment_dropped,demo_age,demo_gender,demo_country,demo_region,demo_ethnicity,demo_education,demo_major,demo_english_comfort,demo_program_type,demo_multilingual,extra_json
pnas_R_2cdNzyzj8oINzcM,olson_pnas2021,study2,,Car,Milk,Space,Grass,Person,Dirt,Computer,Hair,Shoes,Paws,74.315506,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,Australia,,,,,,,FALSE,
pnas_R_3KJ9cbNjU9B1wu0,olson_pnas2021,study2,,pen,grass,electron,sign,rocket,forge,timer,money,volleyball,quartz,85.15129,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Male,Australia,,,,,,,FALSE,
pnas_R_Og9JUHerTf6DHxL,olson_pnas2021,study2,,Hair dye,Lemon,Cardboard,Fish,Balloon,Sponge,Deep fryer,Concrete,Combine harvester,Penne,75.84534,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Female,Australia,,,,,,,FALSE,
pnas_R_bqjgWN7XpjYfJBf,olson_pnas2021,study2,,Currency,Seat,Chair,Railing,Road,Tree,Car,Bus,Tram,Window,74.001816,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_ueSotZh8VPzuMTL,olson_pnas2021,study2,,Dog,Cat,Fish,Mouse,Ant,Giraffe,Monkey,Lion,Hyena,Sloth,,1,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_1GgbHRrM76KmOe5,olson_pnas2021,study2,,House,Mars,Mom,Arabic,Leader,Table,DVD,Pants,Mariner 9,Cardboard,84.88091,0,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,
pnas_R_3L24V66BgKKON1F,olson_pnas2021,study2,,Damper,Spindle,Eyeball,Leaf,Drop,Gearbox,Gas,Pizza,Brush,Girl,77.10233,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Zambia,,,,,,,FALSE,
pnas_R_2B38trTxqtKl8QJ,olson_pnas2021,study2,,Truck,Horse,Calculater,Balloon,Boomerang,Tablet,Loudspeaker,Bathtub,Volcano,Fan,85.766174,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,
pnas_R_UKs8Wj1dbtT7Xrj,olson_pnas2021,study2,,car,camel,skyscraper,purple,triangle,queen,chair,dandelion,chalk,happy,78.23802,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_2zFU3imrKoOSTUS,olson_pnas2021,study2,,plate,dolphin,palm tree,volcano,skyscraper,spatula,jeans,broccoli,ruler,car,86.18141,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_2WZILSlg0Eaiy5i,olson_pnas2021,study2,,Milk,Car,Plane,Fire,Sun,Dog,Star,Food,Person,Beauty,73.068634,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,
pnas_R_sjRbONZ8cxUAVOx,olson_pnas2021,study2,,pot,shell,plane,communism,blade,nut,net,electricity,river,vacuum,80.88083,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_1ow0TDCdU07ZJhv,olson_pnas2021,study2,,Dog,Chair,Mountain,Creek,Teabag,Roof,Cloud,Toy,Zoo,Whistle,79.32561,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_2ZE9epaT28vHZsx,olson_pnas2021,study2,,Car,Telephone,Jug,Toilet,Hospital,Glad wrap,Rabbit,Foam,Cheese,Lake,78.33114,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_30bBx4mns8VQj6b,olson_pnas2021,study2,,Meat,Garage,Flight,Submarine,Draw,Grass,Petrol,Circle,Cheese,Liver,82.893166,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_3GcW7zDVbEwlB8U,olson_pnas2021,study2,,Cheese,Chalk,Love,Hate,Conscience,Justice,Tree,Eyeshadow,Cloud,Planet,74.73487,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,
pnas_R_2wTaIsEAYYMbDqH,olson_pnas2021,study2,,Towel,Sock,Bangle,Toenail,Peanut,Avocado,Leaf,Iceicle,Rock,Tree,74.52939,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_1gd00DfOZFGDRmM,olson_pnas2021,study2,,love,hate,fear,courage,timid,assertive,passive,active,complacent,questioning,65.60019,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,United Kingdom of Great Britain and Northern Ireland,,,,,,,FALSE,
pnas_R_3JfqOcnUZq2jdNc,olson_pnas2021,study2,,Apple,Car,Moon,Hydrogen,Heart,Static,Cartoon,Degree,Starfish,Cake,81.08748,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_28At0AlqnjYgmAM,olson_pnas2021,study2,,Cat,Metal,Bowl,Stomach,Dream,Letter,Wildlife park,Octogenarian,Symbol,Overpass,83.94759,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Male,Australia,,,,,,,FALSE,
pnas_R_1lfnFMFlYkuRzBu,olson_pnas2021,study2,,Hair,Stone,Bark,Air,Blood,Fire,Cotton,Echo,Wind,Perfume,72.54751,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_2Cdm0UBAAmDlJYg,olson_pnas2021,study2,,Book,Slave,Tree,Lantern,Boil,Sock,Grass,Eggs,Son,Female,81.51911,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_2dGBPQ1xtsuXhcp,olson_pnas2021,study2,,Diamond,Pencil,Cheese,Leaf,Doorknob,Tyre,Nipple,Ash,Toothbrush,Plane,80.141464,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,
pnas_R_1hFsKXyHsBony0b,olson_pnas2021,study2,,Horse,Brick,Flour,Rug,Aeroplane,Paperclip,Door,Bed,Car,Ant,82.66846,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Female,Australia,,,,,,,FALSE,
pnas_R_1mP3cNQ3wWA5rIp,olson_pnas2021,study2,,Computer,Dirt,Brazil,Ocean,Darkness,Home,Chocolate,Atom,Pencil,Forest,79.055336,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Female,Australia,,,,,,,FALSE,
pnas_R_3PYaxiy1uOgyHJX,olson_pnas2021,study2,,human,alien,ant,uluru,sun,atom,fingernail,turbine,bacteria,light speed,81.06282,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_2uQmj89O87PuqdY,olson_pnas2021,study2,,Tree,Car,Skeleton,Robot,Star,Nucleus,Blanket,Sea,Koala,Dad,80.278725,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,TRUE,
pnas_R_bC2q9iVJMipUnZL,olson_pnas2021,study2,,City,Element,Birthday,Prayer,Hen,Ocean,Planet,Socialism,Jam,War,79.64965,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_pAI7eA73riB4PXr,olson_pnas2021,study2,,Cat,Paperclip,Blanket,Sky,Plane,Bookcase,Nematode,Road,Toy,Mouth,86.688545,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_ssPByieKQEKOYlb,olson_pnas2021,study2,,Penis,Porpupine,Pinball,Barracks,Bullet,Soap,Tyre,Tangello,Pliers,Tooth,86.186584,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Male,Australia,,,,,,,FALSE,
pnas_R_2wp2xsOL1TuM2eQ,olson_pnas2021,study2,,Ball,Frog,Book,Key,Pen,Rock,Flower,Cup,Carpet,Hat,76.39336,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
pnas_R_3PsFMVuvy2mHvKt,olson_pnas2021,study2,,Push,Pull,Rain,Drought,Rock,Sand,Grass,Cement,Salt,Sugar,65.24974,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,
pnas_R_2uOl5fJeEpeeV9H,olson_pnas2021,study2,,Air,Sand,Energy,Play-Doh,Time,Juice,Tyre,Aluminium,Radon,Paint,75.11365,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,TRUE,
pnas_R_6kSlBDNgAyNNvHP,olson_pnas2021,study2,,Politics,Truth,Elephant,Teapot,Miniscule,Black hole,Pillow,Number,Sediment,Love,82.03727,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,TRUE,
pnas_R_3e4f8WBMgLW9S5o,olson_pnas2021,study2,,Cat,Tower,Screw,Lightbulb,Mountain,Planet,Sock,Caraffe,Oyster,Gun,79.69934,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_2DP4QvLX5I2X0xw,olson_pnas2021,study2,,help,Sugar,Car,Bird,Envelope,Door,Pastry,fish,planet,electricity,78.75585,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,India,,,,,,,TRUE,
pnas_R_3Ic9FPoNBCWKXj1,olson_pnas2021,study2,,Table,Pan,Tap,Tjermometer,Bicycle,Broom,Water,Tree,Bird,Knitting needle,,1,,,,,,,,,,,,,,,,,,,,,,,,,,65,Female,Australia,,,,,,,FALSE,
pnas_R_Os9mC1KP24dTc6B,olson_pnas2021,study2,,Cat,Housing,Watercooler,Excited,Extraterrestrial,Put,Cloning,Divergent,Is,Yurt,85.995834,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_3rHDKMrd6yETZaW,olson_pnas2021,study2,,Bird,Table,Milk,Road,Shower,Rain,Ball,Scissors,Hat,Snake,72.93878,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,United States of America,,,,,,,TRUE,
pnas_R_2QXv4NfqF1aXqTt,olson_pnas2021,study2,,Banana,Brick,Spoon,Elephant,Cup,Lawnmower,Tree,Chair,Gold,Bubble,73.83425,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
pnas_R_1opCBSZaT73PMTs,olson_pnas2021,study2,,sky,dictionary,contract,nail,tree,mouse,virus,power,parliament,juice,82.021454,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,,,,,,,,TRUE,
pnas_R_32VHDYKJ7GFe056,olson_pnas2021,study2,,orange,cat,television,navigation,missile,couch,vehicle,hair,clavicle,computer,79.927216,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_C8qZSdXo9cceB33,olson_pnas2021,study2,,Octopus,Hart,Map,Innuendo,Philosophy,Disease,Diplodocus,Comma,Petulance,Heritage,92.34257,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,TRUE,
pnas_R_1LXzmu81AnAaOnn,olson_pnas2021,study2,,Paper,Car,Dirt,Wall,Sock,Piano,Air,Flower,Rubbish,Computer,76.254166,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_2xJ1R4GLiCGYk8Z,olson_pnas2021,study2,,house,dog,tree,shop,park,tree,mountain,rock,water,boat,63.2372,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Male,Australia,,,,,,,FALSE,
pnas_R_11d46PTkvsK9XMx,olson_pnas2021,study2,,Cat,Truck,Spaghetti,Volcano,Pool,Beef jerky,Baby oil,Sand,Asteroid,Board game,79.844925,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_0JaPXE3os5KAtnX,olson_pnas2021,study2,,Brick,Cotton,Steel,Ice cream,Asteroid,Tree,Starfish,Computer chip,Sky,Maths,79.09007,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,TRUE,
pnas_R_9yi17SiakbeoSjL,olson_pnas2021,study2,,Crystal,Water,Yak,Onamatopia,Metropolis,Dominatrix,I,Chant,Collaboration,Eugenics,92.471954,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
pnas_R_3QQJXogFcJ4zePk,olson_pnas2021,study2,,Dog,Comb,Purse,Men,School,Magazine,Hammer,Banana,Yacht,Lipstick,78.4952,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_3oLU4jiuPN1DuHr,olson_pnas2021,study2,,Soup,Hair,Fairy,Flour,Opening,Rhizome,Clock,Water,Tree,Counter,85.533264,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_3iWjo30HXDmnxHb,olson_pnas2021,study2,,Cat,Spoon,Sun,Chair,Eye,Nail,Park,Building,Work,Play,72.19731,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
pnas_R_r3gsnwJ56Y5I03T,olson_pnas2021,study2,,Ghosts,Bananas,Mathematics,Dumbbell,Slippers,Camping mattress,Telephone,Sheep,Wardrobe,Tree,89.45734,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_PCLsjfbHAq7pIfD,olson_pnas2021,study2,,Cat,Cloud,Tree,Droplet,Handle,Shoelace,Jumper,Frog,Clothespeg,Switch,84.042564,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,
pnas_R_2YGlOLQ4xFYJNUR,olson_pnas2021,study2,,Pen,Rock,Bed,Tin,Newspaper,Hat,Astronaut,Clock,Button,Cigarette,80.951294,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_brZqNHI4FSKI4ud,olson_pnas2021,study2,,Book,Cat,Sky,God,Rock,Wheel,Hair,Tunnel,Star,Award,74.03489,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Male,,,,,,,,FALSE,
pnas_R_1ou3HKjdzRo2Owv,olson_pnas2021,study2,,Glass,Twig,Cloud,Bud,Liquid,Smoke,Leaves,Pencil,Wool,Print,69.68389,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_2uwfqqGXN18yXRD,olson_pnas2021,study2,,Parrot,TV,Lamppost,Hairbrush,Eyelid,Pants,Birdbath,Soap,Pyjamas,Chips,84.36605,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_Z1TwkZtTKF8w77P,olson_pnas2021,study2,,Carpet,Bird,Shirt,Water,Cocaine,Statue,Arrow,Balcony,Fire,Rifle,80.30213,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Male,Australia,,,,,,,FALSE,
pnas_R_1kOyZaxvUVbk8hG,olson_pnas2021,study2,,Hour,Electric,Keratin,Mucus,Runner,Brace,Cog,Dance,Gravity,Milk,89.19476,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
pnas_R_yHM7eQBhcSKwJW1,olson_pnas2021,study2,,Love,Weeds,Bedding,stockings,Wine,Astronauts,Barbeque,Ocean,Pigeon,Pizza,84.25161,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_uqS2fb8R37C1Msx,olson_pnas2021,study2,,Bicycle,Planet,T-shirt,Eyeball,ampersand,Sloth,Microfibre,Splinter,Tastebud,Postcard,89.87701,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_12EEVXAckDi3cqQ,olson_pnas2021,study2,,Heart,Chair,Nail- finger,Mushroom,God,Piano,Dice,Train,Balloon,Ticket stub,80.91873,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_1f1SKj95pFQxw30,olson_pnas2021,study2,,Place,Onion,Volcano,Sin,Keyhole,Electron,Existentialism,Robot,Scissor,Quaver,90.94237,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_3dQ6TVix7xQ8iWy,olson_pnas2021,study2,,Water,Garbage,Building,Ocean,Fish,Spanner,Space,Wheel,Floor,Cat,72.25449,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_1oiKJn1upmfXFK4,olson_pnas2021,study2,,Hill,Banana,Satellite,Fridge,Nose,Nebula,Graphite,Wave,Signature,Hedge,85.29122,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,United Kingdom of Great Britain and Northern Ireland,,,,,,,FALSE,
pnas_R_2ts99iPulJ061vZ,olson_pnas2021,study2,,Wall,Sky,Paint,Gum,Teeth,Tyre,Belt,Dog,Paper,Bank,73.20026,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_3FPvJTOEn0ygjYU,olson_pnas2021,study2,,Dog,Space,Idea,Sound,Number,Flu,Arm,Insect,Tongue,Infinity,74.81023,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
pnas_R_1d7fOztytdiEuFI,olson_pnas2021,study2,,Travel,Isolate,Social,Study,Party,Reading,Wine,Foot,Bed,Rave,77.7571,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,
pnas_R_1gLJXp7EXUwhUsp,olson_pnas2021,study2,,Hot,Cold,Hard,Soft,Funny,Serious,High,Low,Fat,Thin,59.773476,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Female,Australia,,,,,,,FALSE,
pnas_R_D00lcEbnz0oT1yp,olson_pnas2021,study2,,Door,Envelope,Computer,Playing Cards,Electric Airplane,Shovel,Grave,Puppy,Brick,Hydrogen,78.49817,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
pnas_R_Q53e6FfJVFWHwRz,olson_pnas2021,study2,,Cow,Copier,Parent,Orange,Submarine,Bratwurst,Astronaut,Fork,Rock,Gladiator,89.97234,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Male,Australia,,,,,,,FALSE,
pnas_R_1gd2LUnQu3PXLaD,olson_pnas2021,study2,,dog,bottle,nail file,hammer,shovel,prism,rocket,carrot,sand,sky,77.594826,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,Male,Australia,,,,,,,FALSE,
pnas_R_3HIfS6w5izBix6c,olson_pnas2021,study2,,Flower,Microchip,Colour,Thought,Apostrophe,Football,Politician,Spacejunk,Sauce,Cat,87.69876,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_2CDEoPquW4nSzVp,olson_pnas2021,study2,,Bucket,Food bowl,Quilt,Carpet doll,Ship,House,Bat,Tree,Cuboard,Ski's,78.70197,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,
pnas_R_2dNr5tt0pARgHHG,olson_pnas2021,study2,,Plates,Hair,Pens,Clouds,Chair,Grass,School,Blankets,Toilet,Gum,78.633446,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_V37RsTSrhgQI07f,olson_pnas2021,study2,,Spoon,Kite,Mountain,Spaceship,Bee,Ice,Lava,Oxygen,Planet,Octopus,75.70516,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
pnas_R_2zA3r44va801aFc,olson_pnas2021,study2,,Table,Lego,Cushion,Tree,Underwear,Car,Basket,Towel,Hospital,Park,69.8899,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_2f9B5SMJK7NTmiM,olson_pnas2021,study2,,Sand,Precipitation,Clouds,Book,Bath,Chiropractor,Child,Elephant,Pyramid,Tiles,85.03644,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_2TzXLlVssPRzrrH,olson_pnas2021,study2,,Dog,Boat,Mountain,Floor,Pool,Grass,Car,Skyscraper,Computer,Hamburger,67.285805,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
pnas_R_egF6mRgdjC7Shk5,olson_pnas2021,study2,,Pencil,Goldfish,Meteorite,Dictionary,Rainforest,Lava,Silicon chip,Neuron,Nostril,Fluff,85.6114,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_11ipIwlVAPAwo1Z,olson_pnas2021,study2,,dog,car,fridge,hedge,spook,tissue,round,fable,tree,blind,85.431,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,
pnas_R_2pYocFbmrA9cFAc,olson_pnas2021,study2,,Mail,Ocean,Ladder,Sock,Book,Wire,Tree,Cement,Wind,Tile,80.05825,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_3oSiWZTSwUnUeeF,olson_pnas2021,study2,,leaf,brick,vapour,shoe,nothing,plasma,carbon,string,qark,saucepan,78.283356,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
pnas_R_1H8HRRWaY8Lnpbu,olson_pnas2021,study2,,Pizza,Dysentry,Gorilla,Newspaper,Passport,Leaflet,Gavel,Underpants,Buttercup,Bamboo,88.0276,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
pnas_R_3KZWSGrujyZRCXZ,olson_pnas2021,study2,,Eagle,Brick,Seawater,Dust,Gasket,Wheel,Toothpaste,Racket,Book,Mercury,80.61811,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_06ux4ujIc7gBehj,olson_pnas2021,study2,,Avocado,Shoe,Wood,Pillow,Tv,Ticket,Window,Chair,Car,Tree,76.86769,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_aaF3YfEfbg0DMQ1,olson_pnas2021,study2,,Rubbish,Manga,Towers,Planet,Door handle,Finger nail,Bag,Salami,Rain,Blood,88.12723,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,France,,,,,,,TRUE,
pnas_R_23TOkGtcqYShmFS,olson_pnas2021,study2,,Red,Task,Cat,Fence,Desk,Mountain,Fly,Clean,Homework,Processing,74.788635,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_3e2X6GimBKWi7HR,olson_pnas2021,study2,,Carrot,Aeroplane,Dog,Plug,Stairway,Trumpet,Cardigan,Teapot,Plank,Wave,84.93141,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,
pnas_R_yDf0zebuz5s04qB,olson_pnas2021,study2,,Bulb,Fliberty gibbet,Smiling,Umami,Shadenfreude,Tailings,Singularly,Lowing,Semantic,Structure,93.1328,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_2qEFGIlrQt9MqT4,olson_pnas2021,study2,,Soup,Tissue,Leaf,Semen,Lady,Robot,Plastiv,Mop,Smoke,Neuron,78.501274,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_2ZCw9lDfDxnO1QY,olson_pnas2021,study2,,dog,rock,plant,hydrogen,photon,diamond,wind,history,logic,faith,80.100044,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,
pnas_R_2ASbA565Blg6Ura,olson_pnas2021,study2,,House,Tree,Book,Stamp,Bed,Clouds,Moon,Carpet,Computer,Drums,74.14255,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,Australia,,,,,,,FALSE,
pnas_R_AFMrKzSXW3G3t3b,olson_pnas2021,study2,,Door,Engine,Plough,Molecule,Diaspora,Male,Chrysalis,Murder,Gem,Synonym,91.71089,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,Male,Australia,,,,,,,FALSE,
pnas_R_6PdpMM7vI3O0UGl,olson_pnas2021,study2,,Open,Dog,Flight,Paving,Ceiling,Cloud,Seat,boll,Handle,Star,79.3079,0,,,,,,,,,,,,,,,,,,,,,,,,,,65,Male,Australia,,,,,,,FALSE,
pnas_R_25TS73REcd3kaGN,olson_pnas2021,study2,,Ball,Flat surface,Water,Ice,Steam,Frozen,Liquid,Vapour,Oil,Detergent,62.529037,0,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,
pnas_R_upGQeIyQthI8Bln,olson_pnas2021,study2,,Plant,Ball,Swing,House,Table,Pen,Tv,Dish,Cake,Glove,73.55513,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_2dNf2zCn50LAtMz,olson_pnas2021,study2,,Rain,Bird,Song,Tears,Love,Equality,Health,Desire,Emotions,Table,74.67931,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,Australia,,,,,,,FALSE,
pnas_R_1hAVGN4kax7OQTr,olson_pnas2021,study2,,Beetle,Paperclip,Elephant,Sand grain,Cotton ball,Butterfly,Suncream,Typewriter,Candles,Teapot,75.65192,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_1ewO4PKpNoCicfQ,olson_pnas2021,study2,,Toothpick,Shovel,Hairbrush,Apron,Steering wheel,Stage,Spaceship,Dog lead,Hay,Village,82.74398,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_1CsynPVhnYHrIWN,olson_pnas2021,study2,,Shoe,Hammer,Beer,Saucepan,Computer,Trumpet,Plant,Car,Pencil,Syringe,85.98321,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_3elX81utESFcwAb,olson_pnas2021,study2,,Table,Ocean,Ball,Arm,Piano,Street,Skates,Carpet,Shoes,Skin,76.774704,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,
pnas_R_3ELtOCkOY9yuDVj,olson_pnas2021,study2,,Bus-stop,Unicorn,Carrot,Money,Tree,Chimney,Ant,Scarf,Lake,Socks,78.707436,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,United Kingdom of Great Britain and Northern Ireland,,,,,,,FALSE,
pnas_R_1hMvcnxC41EPQ6e,olson_pnas2021,study2,,Tank,Wand,Slime,Air,Fright,Story,Mario,Nothing,Problem,Molehill,77.38218,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,
pnas_R_2ZVSA8zMEK4CGgN,olson_pnas2021,study2,,Cat,Tree,Bulldozer,Waterfall,Train,Tile,Milk frother,Lipstick,Pillow,T shirt,80.304214,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,Female,Australia,,,,,,,FALSE,
pnas_R_ezypSPu5BhOT0m5,olson_pnas2021,study2,,Ocelot,Hairpin,Tunnel,Donut,Blood,Cave,Galaxy,Birdbath,Vinegar,Rectangle,89.09491,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,Female,Australia,,,,,,,FALSE,
pnas_R_2bVmdoqyaLfFUMg,olson_pnas2021,study2,,Aardvark,Spanner,Witch,Barrel,Home,Boundary,Greenland,Spinach,Radio,Halo,91.33984,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,Male,Australia,,,,,,,FALSE,
pnas_R_C47nDWiFa4xJgRz,olson_pnas2021,study2,,wetsiut,match,clover,airplane,bottle,paint,rainbow,tin,cactus,vegetable,77.74526,0,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
