model_name,batch,temperature,source_file,dat_score,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9
GPT-5,new_2025,0.5,new_machine_baseline.csv,50.60822509,mountain,hammer,music,shadow,justice,bread,mirror,thunder,puzzle,horizon
GPT-5,new_2025,0.5,new_machine_baseline.csv,58.3421209,butterfly,hammer,bread,thunder,justice,melody,pillow,river,galaxy,forest
GPT-5,new_2025,0.5,new_machine_baseline.csv,50.01461436,hammer,thunder,apple,freedom,mirror,cloud,brick,dream,shadow,car
GPT-5,new_2025,0.5,new_machine_baseline.csv,58.96729686,spoon,mountain,justice,thunder,cactus,melody,brick,shadow,elbow,rainbow
GPT-5,new_2025,0.5,new_machine_baseline.csv,60.26484068,mountain,justice,spoon,thunder,melody,cactus,engine,bread,shadow,galaxy
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.31118338,hammer,cloud,freedom,bread,tiger,music,shadow,chair,language,thunder
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.9847051,apple,hammer,cloud,freedom,music,insect,mirror,river,shadow,laughter
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.09719921,hammer,tiger,rain,joy,oak,pillow,bicycle,bread,elbow,island
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.31207335,mountain,spoon,freedom,turtle,thunder,bread,shadow,elbow,village,melody
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.94822498,cat,justice,umbrella,thunder,bread,planet,color,song,cloud,heart
GPT-5,new_2025,0.5,new_machine_baseline.csv,52.62732749,thunder,bread,mirror,justice,engine,music,chair,planet,stone,dream
GPT-5,new_2025,0.5,new_machine_baseline.csv,56.29545767,mountain,cat,spoon,thunder,freedom,melody,pebble,shadow,engine,rumor
GPT-5,new_2025,0.5,new_machine_baseline.csv,48.09977209,mountain,cat,hammer,freedom,thunder,bread,heart,car,pencil,shadow
GPT-5,new_2025,0.5,new_machine_baseline.csv,60.48359694,volcano,quilt,laughter,compass,horizon,bread,thunder,mirror,freedom,river
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.37766269,tree,hammer,thunder,justice,kitten,mirror,star,melody,stone,sugar
GPT-5,new_2025,0.5,new_machine_baseline.csv,49.76480722,mountain,spoon,freedom,thunder,mirror,bread,shadow,memory,ocean,melody
GPT-5,new_2025,0.5,new_machine_baseline.csv,50.3177124,hammer,mountain,justice,music,mirror,joy,bread,rain,computer,time
GPT-5,new_2025,0.5,new_machine_baseline.csv,47.30300049,apple,hammer,cloud,fire,music,justice,shadow,bird,planet,dream
GPT-5,new_2025,0.5,new_machine_baseline.csv,50.29415757,apple,hammer,fire,justice,cat,melody,shadow,brick,dream,storm
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.54255771,mountain,melody,hammer,river,dream,cabbage,clock,thunder,mirror,justice
GPT-5,new_2025,0.5,new_machine_baseline.csv,55.23256842,spoon,mountain,freedom,lightning,bicycle,melody,bread,shadow,circle,friendship
GPT-5,new_2025,0.5,new_machine_baseline.csv,52.46156106,apple,hammer,elephant,lightning,justice,mirror,sand,music,planet,whisper
GPT-5,new_2025,0.5,new_machine_baseline.csv,52.98057403,apple,hammer,rock,courage,shadow,pillow,engine,dream,melody,planet
GPT-5,new_2025,0.5,new_machine_baseline.csv,52.63363166,chair,thunder,freedom,bread,hammer,sand,clock,planet,circle,joy
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.45155972,mountain,spoon,rabbit,thunder,dream,brick,melody,bread,clock,shadow
GPT-5,new_2025,0.5,new_machine_baseline.csv,57.53387343,hammer,thunder,kindness,galaxy,cabbage,mirror,shadow,ant,melody,dust
GPT-5,new_2025,0.5,new_machine_baseline.csv,48.84453313,mountain,spoon,cat,idea,thunder,freedom,brick,ocean,smoke,melody
GPT-5,new_2025,0.5,new_machine_baseline.csv,49.09904464,mountain,butterfly,hammer,river,music,freedom,mirror,bread,thunder,garden
GPT-5,new_2025,0.5,new_machine_baseline.csv,53.08462837,stone,lantern,bread,ocean,mountain,thunder,melody,justice,friendship,dream
GPT-5,new_2025,0.5,new_machine_baseline.csv,56.26298132,mountain,spoon,thunder,freedom,cactus,shadow,biscuit,lantern,puzzle,breeze
GPT-5,new_2025,0.5,new_machine_baseline.csv,53.36021841,apple,hammer,rain,melody,justice,brick,mirror,courage,smoke,shadow
GPT-5,new_2025,0.5,new_machine_baseline.csv,48.31026841,mirror,mountain,bread,thunder,justice,color,dream,clock,seed,music
GPT-5,new_2025,0.5,new_machine_baseline.csv,58.30916403,mountain,spoon,thunder,freedom,cactus,engine,melody,puddle,otter,wisdom
GPT-5,new_2025,0.5,new_machine_baseline.csv,56.32106348,hammer,cloud,justice,melody,butterfly,bread,mirror,ink,laughter,puzzle
GPT-5,new_2025,0.5,new_machine_baseline.csv,52.92005106,hammer,river,joy,phone,whale,sand,galaxy,justice,melody,shadow
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.41573165,mountain,music,apple,freedom,hammer,cloud,laughter,shadow,wheel,sand
GPT-5,new_2025,0.5,new_machine_baseline.csv,49.67261756,stone,thunder,justice,hammer,tiger,heart,bread,joy,planet,water
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.21668608,ocean,spoon,thunder,justice,blanket,puzzle,shadow,brick,ink,dream
GPT-5,new_2025,0.5,new_machine_baseline.csv,46.87129781,mountain,planet,hammer,bread,elephant,hand,joy,thunder,bicycle,chair
GPT-5,new_2025,0.5,new_machine_baseline.csv,50.17542012,spoon,mountain,justice,cloud,music,brick,hand,chair,future,joy
GPT-5,new_2025,0.5,new_machine_baseline.csv,60.14340808,stone,bicycle,cloud,melody,justice,pepper,lantern,thunder,cat,puzzle
GPT-5,new_2025,0.5,new_machine_baseline.csv,57.57616158,stone,melody,justice,cloud,candle,tiger,bread,wheel,ink,planet
GPT-5,new_2025,0.5,new_machine_baseline.csv,52.18688413,apple,hammer,ocean,music,justice,dust,thunder,robot,dream,chair
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.12194681,chair,river,tiger,music,joy,hammer,cloud,bread,bicycle,shadow
GPT-5,new_2025,0.5,new_machine_baseline.csv,53.94304161,mountain,hammer,butterfly,justice,thunder,bread,mirror,heart,galaxy,perfume
GPT-5,new_2025,0.5,new_machine_baseline.csv,45.24090267,dog,hammer,apple,mountain,music,joy,heart,stone,chair,planet
GPT-5,new_2025,0.5,new_machine_baseline.csv,50.14175901,stone,music,cloud,mirror,thunder,freedom,bread,shadow,blossom,time
GPT-5,new_2025,0.5,new_machine_baseline.csv,52.28067643,dog,hammer,ocean,music,shadow,bread,justice,cloud,pebble,fire
GPT-5,new_2025,0.5,new_machine_baseline.csv,59.93818767,mountain,spoon,thunder,freedom,cactus,jellyfish,brick,melody,hour,bread
GPT-5,new_2025,0.5,new_machine_baseline.csv,50.77119718,apple,hammer,elephant,freedom,storm,chair,mountain,music,shadow,clock
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.61751568,apple,hammer,butterfly,courage,shadow,galaxy,fabric,volcano,melody,brick
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.95600355,stone,river,music,freedom,chair,cloud,pepper,wheel,thunder,mirror
GPT-5,new_2025,0.5,new_machine_baseline.csv,58.48893064,apple,mountain,justice,laughter,hammer,elbow,butterfly,fabric,clock,shadow
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.19564432,stone,spoon,clock,bread,thunder,music,justice,memory,laughter,shadow
GPT-5,new_2025,0.5,new_machine_baseline.csv,55.88181697,apple,hammer,cloud,melody,justice,feather,flame,brick,whisper,dream
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.02306595,river,music,hammer,justice,cloud,bread,mirror,shadow,freedom,cactus
GPT-5,new_2025,0.5,new_machine_baseline.csv,49.51209071,mountain,spoon,thunder,freedom,cat,honey,shadow,brick,dream,color
GPT-5,new_2025,0.5,new_machine_baseline.csv,58.24260206,stone,melody,justice,lamp,pepper,cloud,engine,shadow,courage,puzzle
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.41724065,hammer,butterfly,mountain,music,justice,thunder,cookie,mirror,ink,dream
GPT-5,new_2025,0.5,new_machine_baseline.csv,60.29279151,hammer,cactus,thunder,justice,cloud,butter,melody,shadow,brick,rumor
GPT-5,new_2025,0.5,new_machine_baseline.csv,53.75140223,apple,hammer,mountain,cloud,melody,courage,mirror,insect,planet,idea
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.05136786,apple,hammer,freedom,thunder,sand,bicycle,butterfly,elbow,star,rainbow
GPT-5,new_2025,0.5,new_machine_baseline.csv,59.72165705,mountain,spoon,justice,thunder,cabbage,brick,pillow,lion,melody,shadow
GPT-5,new_2025,0.5,new_machine_baseline.csv,53.87295972,pencil,bread,turtle,thunder,mirror,freedom,music,shadow,cloud,brick
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.82196316,mountain,spoon,justice,thunder,butterfly,ocean,melody,brick,dream,cactus
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.90189043,stone,dream,ladder,ocean,melody,bread,candle,thunder,justice,insect
GPT-5,new_2025,0.5,new_machine_baseline.csv,50.16063387,mountain,spoon,thunder,freedom,bread,shadow,cat,mirror,rumor,hand
GPT-5,new_2025,0.5,new_machine_baseline.csv,56.95532113,apple,hammer,cloud,melody,justice,flame,turtle,cupboard,pollen,rumor
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.9128523,apple,hammer,cloud,music,freedom,river,robot,pillow,laughter,galaxy
GPT-5,new_2025,0.5,new_machine_baseline.csv,56.14879297,apple,hammer,butterfly,cloud,justice,melody,sand,robot,thunder,pillow
GPT-5,new_2025,0.5,new_machine_baseline.csv,48.80702597,apple,hammer,lightning,justice,friendship,heart,mirror,tiger,leaf,melody
GPT-5,new_2025,0.5,new_machine_baseline.csv,45.85631757,mountain,idea,apple,music,hammer,ocean,freedom,shadow,dog,rainbow
GPT-5,new_2025,0.5,new_machine_baseline.csv,55.72726697,hammer,apple,turtle,thunder,justice,melody,planet,mirror,sand,dream
GPT-5,new_2025,0.5,new_machine_baseline.csv,56.25114483,apple,hammer,cloud,melody,justice,brick,butterfly,thunder,mirror,dream
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.67339245,apple,hammer,tiger,cloud,music,justice,mirror,planet,laughter,soil
GPT-5,new_2025,0.5,new_machine_baseline.csv,55.20739688,river,hammer,cloud,melody,justice,apple,sand,chair,fox,fear
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.29044696,stone,music,justice,ocean,bread,lamp,thunder,memory,future,umbrella
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.01507288,thunder,bread,courage,mirror,cat,planet,perfume,ladder,shadow,melody
GPT-5,new_2025,0.5,new_machine_baseline.csv,53.63006215,stone,ocean,flame,laughter,justice,hammer,butterfly,melody,shadow,bread
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.43821838,hammer,ocean,thunder,bread,freedom,cactus,star,shadow,clock,joy
GPT-5,new_2025,0.5,new_machine_baseline.csv,56.57701159,apple,ocean,laughter,hammer,thunder,justice,butterfly,melody,mirror,brick
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.8676361,apple,hammer,elephant,cloud,music,justice,shadow,bicycle,candle,thunder
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.64468556,apple,hammer,cloud,melody,kindness,shadow,brick,butterfly,journey,whisper
GPT-5,new_2025,0.5,new_machine_baseline.csv,56.44647667,hammer,cloud,justice,whisper,brick,shadow,cinnamon,ladder,memory,planet
GPT-5,new_2025,0.5,new_machine_baseline.csv,56.82504098,hammer,butterfly,thunder,justice,river,melody,bread,shadow,elbow,galaxy
GPT-5,new_2025,0.5,new_machine_baseline.csv,44.97053252,tree,stone,river,music,idea,hammer,cake,freedom,cloud,mirror
GPT-5,new_2025,0.5,new_machine_baseline.csv,49.48611222,mountain,chair,bird,river,music,courage,hammer,bicycle,cookie,shadow
GPT-5,new_2025,0.5,new_machine_baseline.csv,58.87727743,whale,hammer,sandwich,thunder,joy,justice,pebble,shadow,lantern,elbow
GPT-5,new_2025,0.5,new_machine_baseline.csv,50.23695339,hammer,elephant,apple,freedom,thunder,heart,chair,sand,planet,melody
GPT-5,new_2025,0.5,new_machine_baseline.csv,55.03101091,mountain,spoon,thunder,justice,cat,melody,bread,mirror,shadow,dream
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.29873347,stone,melody,courage,hammer,thunder,bread,spider,elbow,justice,pillow
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.46015083,chair,river,thunder,justice,apple,hammer,dream,dog,music,sand
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.42248829,hammer,chair,bread,cat,sand,thunder,freedom,melody,planet,heart
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.98232133,mountain,apple,cat,hammer,cloud,music,justice,dream,book,fire
GPT-5,new_2025,0.5,new_machine_baseline.csv,52.30310143,hammer,river,thunder,bread,mirror,clay,music,justice,island,clock
GPT-5,new_2025,0.5,new_machine_baseline.csv,53.26601814,apple,hammer,cloud,melody,justice,brick,shadow,dream,sand,clock
GPT-5,new_2025,0.5,new_machine_baseline.csv,55.17807152,apple,hammer,cloud,justice,melody,thunder,sand,lantern,dream,planet
GPT-5,new_2025,0.5,new_machine_baseline.csv,52.47426045,cat,hammer,thunder,freedom,bread,river,chair,star,shadow,music
GPT-5,new_2025,0.5,new_machine_baseline.csv,50.13629275,mountain,spoon,thunder,justice,melody,shadow,dream,bread,language,ocean
GPT-5,new_2025,0.5,new_machine_baseline.csv,53.4963354,hammer,ocean,freedom,thunder,whale,mirror,bread,galaxy,puzzle,cactus
GPT-5,new_2025,0.5,new_machine_baseline.csv,46.4122227,stone,river,music,cloud,justice,table,fire,laughter,shadow,bread
GPT-5,new_2025,0.5,new_machine_baseline.csv,57.27949403,apple,hammer,butterfly,boulder,melody,justice,thunder,dream,rainbow,time
GPT-5,new_2025,0.5,new_machine_baseline.csv,56.68784395,lamp,river,music,justice,bread,robot,cloud,brick,whisper,mountain
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.01767025,hammer,mountain,freedom,thunder,cat,bread,chair,hand,star,music
GPT-5,new_2025,0.5,new_machine_baseline.csv,48.38532535,mountain,laughter,spoon,river,thunder,bird,shadow,freedom,brick,salt
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.38671967,hammer,bread,rain,shadow,justice,melody,joy,clock,forest,memory
GPT-5,new_2025,0.5,new_machine_baseline.csv,56.948937,elephant,hammer,thunder,justice,bread,ocean,melody,lantern,heart,dream
GPT-5,new_2025,0.5,new_machine_baseline.csv,55.917239,stone,music,wheel,cloud,justice,pepper,laughter,mirror,shadow,tiger
GPT-5,new_2025,0.5,new_machine_baseline.csv,56.60197721,stone,melody,justice,mirror,cactus,cloud,hammer,honey,shadow,star
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.76606077,mountain,spoon,justice,ocean,ash,fox,galaxy,dream,thunder,bread
GPT-5,new_2025,0.5,new_machine_baseline.csv,45.99524061,apple,river,idea,chair,music,shadow,brick,wind,laughter,tiger
GPT-5,new_2025,0.5,new_machine_baseline.csv,55.25410313,thunder,justice,lantern,mirror,bread,brick,melody,hammer,cloud,river
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.23990857,stone,cloud,hammer,apple,justice,music,ocean,lamp,dream,thunder
GPT-5,new_2025,0.5,new_machine_baseline.csv,55.73735367,stone,melody,justice,cloud,ocean,candle,engine,pepper,mirror,dream
GPT-5,new_2025,0.5,new_machine_baseline.csv,50.82080323,chair,tiger,thunder,freedom,bread,mirror,ocean,melody,heart,sunrise
GPT-5,new_2025,0.5,new_machine_baseline.csv,50.31103788,apple,hammer,cloud,freedom,river,shadow,brick,mirror,memory,pillow
GPT-5,new_2025,0.5,new_machine_baseline.csv,52.4219677,chair,river,music,justice,pepper,clock,shadow,dream,galaxy,kitten
GPT-5,new_2025,0.5,new_machine_baseline.csv,52.7511089,chair,thunder,freedom,soup,shadow,kindness,tiger,lantern,music,dream
GPT-5,new_2025,0.5,new_machine_baseline.csv,57.08944006,mountain,spoon,justice,melody,banana,brick,thunder,mirror,elbow,future
GPT-5,new_2025,0.5,new_machine_baseline.csv,52.61313861,mountain,spoon,justice,thunder,cat,blanket,window,melody,pepper,friendship
GPT-5,new_2025,0.5,new_machine_baseline.csv,43.39938943,elephant,tree,stone,hammer,heart,joy,freedom,storm,blanket,mirror
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.66832668,chair,lightning,honesty,planet,hammer,anger,bicycle,tree,whisper,brick
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.89908699,mountain,music,justice,spoon,thunder,butterfly,brick,ocean,dream,smoke
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.88776822,hammer,apple,eagle,thunder,justice,ocean,mirror,cactus,shadow,dream
GPT-5,new_2025,0.5,new_machine_baseline.csv,55.80607117,rock,melody,courage,lantern,cloud,bread,hammer,fox,elbow,whisper
GPT-5,new_2025,0.5,new_machine_baseline.csv,57.90572407,hammer,cloud,melody,justice,pepper,blanket,thunder,bicycle,soil,star
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.89709827,elephant,hammer,courage,mountain,melody,thunder,bread,bicycle,elbow,mirror
GPT-5,new_2025,0.5,new_machine_baseline.csv,52.22863445,cat,hammer,cloud,justice,planet,bread,mirror,shadow,melody,volcano
GPT-5,new_2025,0.5,new_machine_baseline.csv,52.51061234,hammer,butterfly,stone,rain,music,justice,bread,lamp,silence,memory
GPT-5,new_2025,0.5,new_machine_baseline.csv,59.22356056,river,hammer,cloud,melody,justice,pepper,lantern,mirror,sand,rumor
GPT-5,new_2025,0.5,new_machine_baseline.csv,48.89599097,mountain,music,justice,apple,cloud,hammer,dream,shadow,bicycle,sand
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.8900228,apple,hammer,lightning,freedom,tiger,leaf,chair,heart,water,laughter
GPT-5,new_2025,0.5,new_machine_baseline.csv,52.3610414,hammer,butterfly,rainbow,courage,bread,bicycle,heart,mirror,thunder,idea
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.6430976,mountain,hammer,elephant,tomato,thunder,friendship,freedom,wheel,star,dust
GPT-5,new_2025,0.5,new_machine_baseline.csv,48.67832771,hammer,cloud,music,stone,idea,river,bread,justice,cat,mirror
GPT-5,new_2025,0.5,new_machine_baseline.csv,58.17981619,stone,candle,ladder,cloud,melody,justice,ink,puzzle,thunder,freedom
GPT-5,new_2025,0.5,new_machine_baseline.csv,53.48606693,apple,hammer,river,cloud,music,courage,chair,sand,shadow,rumor
GPT-5,new_2025,0.5,new_machine_baseline.csv,53.44549133,mountain,spoon,thunder,freedom,kitten,bread,shadow,river,clock,dream
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.80658907,mountain,spoon,thunder,shadow,justice,bicycle,pumpkin,galaxy,sand,dream
GPT-5,new_2025,0.5,new_machine_baseline.csv,53.65782416,apple,hammer,cloud,music,justice,brick,butterfly,pillow,shoe,dream
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.99495927,apple,mountain,justice,music,hammer,butterfly,shadow,dream,brick,laughter
GPT-5,new_2025,0.5,new_machine_baseline.csv,50.90662571,chair,river,music,thunder,apple,shadow,courage,sand,clock,butterfly
GPT-5,new_2025,0.5,new_machine_baseline.csv,57.61186388,apple,hammer,butterfly,thunder,blanket,melody,justice,mountain,mirror,shadow
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.67879261,hammer,bread,river,cloud,music,justice,cat,window,star,dream
GPT-5,new_2025,0.5,new_machine_baseline.csv,58.96779335,hammer,banana,cloud,justice,cat,melody,elbow,engine,brick,perfume
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.05362076,apple,hammer,whale,rainbow,music,justice,mountain,clock,brick,dream
GPT-5,new_2025,0.5,new_machine_baseline.csv,61.08701246,lantern,thunder,justice,meadow,oatmeal,elbow,mountain,puzzle,river,rumor
GPT-5,new_2025,0.5,new_machine_baseline.csv,55.51561737,mountain,spoon,freedom,thunder,cactus,pillow,ocean,laughter,brick,butterfly
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.33946523,apple,hammer,rain,melody,justice,shadow,candle,puzzle,soil,dream
GPT-5,new_2025,0.5,new_machine_baseline.csv,49.97605664,apple,hammer,river,thunder,freedom,joy,sand,chair,bird,planet
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.59281357,ladder,ocean,thunder,justice,melody,bread,shadow,cactus,whale,mirror
GPT-5,new_2025,0.5,new_machine_baseline.csv,46.40808685,chair,water,apple,star,freedom,thunder,tree,butterfly,hammer,music
GPT-5,new_2025,0.5,new_machine_baseline.csv,49.43869802,rock,ocean,cloud,music,justice,hammer,apple,dream,engine,blanket
GPT-5,new_2025,0.5,new_machine_baseline.csv,57.12029149,mountain,melody,hammer,candle,justice,sandwich,mirror,thunder,tree,horizon
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.6905207,apple,hammer,cloud,music,elephant,river,mirror,freedom,volcano,clock
GPT-5,new_2025,0.5,new_machine_baseline.csv,51.90553459,mountain,hammer,ocean,apple,cat,music,justice,shadow,dream,smoke
GPT-5,new_2025,0.5,new_machine_baseline.csv,52.9964125,rock,butterfly,hammer,candle,bread,music,justice,memory,shadow,laughter
GPT-5,new_2025,0.5,new_machine_baseline.csv,54.95632338,candle,thunder,justice,cat,leaf,brick,bread,memory,wheel,silence
GPT-5,new_2025,0.5,new_machine_baseline.csv,57.64297008,stone,bicycle,tiger,laughter,justice,ocean,bread,needle,dream,sunrise
GPT-5,new_2025,0.5,new_machine_baseline.csv,47.23679519,planet,hammer,freedom,tree,fire,chair,bread,sand,bicycle,music
GPT-5,new_2025,0.5,new_machine_baseline.csv,48.69254535,elephant,hammer,joy,rain,hand,bread,bicycle,stone,star,freedom
