index,model_name,temperature,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,intelligence,dat_new,dat_old,prompt_big_category,prompt_sub_category
d73cf9d903490f4dc205d9fcc0beaf28.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,justice,star,window,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
628e2d293408c2dc7247103ea1f1e521.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,thread,dream,ocean,anger,key,LLMs,44.7429697,77.54332725,Baseline prompt,Baseline prompt
71d2195a2c9a5f238d7575e3bfb9e664.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,whisper,justice,shadow,laughter,grain,echo,dream,LLMs,50.08772484,75.11436557,Baseline prompt,Baseline prompt
7fb07461c1ee71f35db281526ac92669.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
213d0ec106c5ebcd06a5577d7b0f8843.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,clock,freedom,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
51dcedf2633615a8f5c43409cd846eb6.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,justice,star,window,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
743e60e5c70f2f64841243cbbf9fc9ab.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
338602ed41c84cf726dc0458b04a4779.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
c543b069a38d44efe924caf0b18dfd79.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,clock,freedom,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
d9b7b99b13d605fa37700fd45637c93d.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
6c1c2810633488654c7174e66080e0b5.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
a031a2192d4a898cd36296c62ddcb94e.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,justice,whisper,shadow,echo,dream,river,time,LLMs,47.59436783,76.08503623,Baseline prompt,Baseline prompt
de581021763edb4d866c3decb13d9d91.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,spoon,dream,river,anger,window,LLMs,49.03751834,78.03379669,Baseline prompt,Baseline prompt
ede696f14b2cc010ac61dd50a4ca9a2a.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,clock,freedom,bread,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
6827905d0c0696a9f7681af5719181cb.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
12daa690be710a9a03517308b7ee14e0.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,justice,computer,dream,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
1643b6b9cccd2425d8f7fe59c212bae8.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
a1ea20532c98baed64b115c392fdecc1.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,clock,freedom,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
c3ee41fec6e6072e9e3a5d1ffa4ce77b.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,clock,freedom,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
bd6404baa8fcec1d792858af0b365c65.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,whisper,justice,shadow,laughter,grain,echo,dream,LLMs,50.08772484,75.11436557,Baseline prompt,Baseline prompt
d0c407be8dab9d8b83b1320683881d1d.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,clock,freedom,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
24aa8eb23e0fb4ef84474daa0a7bc884.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
6dd8ae363e54b59db1b66a2240664c13.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,spoon,dream,river,anger,window,LLMs,49.03751834,78.03379669,Baseline prompt,Baseline prompt
20bbf3a0a8f19916a29612699422d407.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,justice,star,window,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
22fd0e8496a9da60d89d2028472d1407.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,feather,algorithm,dream,ocean,time,LLMs,54.06851441,84.21578955,Baseline prompt,Baseline prompt
4350abaf45a393aa8b7ce20d68d1156b.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,whisper,justice,dream,river,clock,shadow,freedom,LLMs,48.10563105,74.78093643,Baseline prompt,Baseline prompt
8cab695aba5557fb6f1da6bb3c295b87.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,justice,star,window,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
74887008259ce8cd58f7ca54c9b39987.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,justice,star,window,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
b2604dd68c96a1195b68962734b9ee63.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,clock,freedom,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
632130e3f59e26783ab170a122434cc4.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,ocean,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
49169a2861ab2ecbf12fccfe430e6a0b.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,whisper,democracy,shadow,laughter,river,justice,dream,LLMs,50.66943415,76.46050292,Baseline prompt,Baseline prompt
e8b861f912fa4dfb8b815157f6752704.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,justice,star,window,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
00b55a196242d7e32ac85fef20fc6ecc.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,clock,freedom,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
1121dce23982f05625ff57894e5fdcec.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
94748e8773b368685717d45e5a0a09c9.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,justice,star,window,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
4f53933fb9d6f3f88fc0dde46ce4f4df.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
d3c60d1b062d79a03dd399109e9c4421.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,clock,freedom,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
ed51c90e9aff1656bc9a86eae00e1e25.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,ocean,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
895eb36883a21d798d8c8e1e448e5190.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,justice,star,window,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
a84a3bd76354cae6b8df1c115c79ffcb.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
7fd6d9e28f83de1d7832aaf912abd983.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,clock,freedom,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
472315d27cf0882d902112bfea685dff.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,computer,dream,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
86e7fc4ca1b23ffba8ce74ec311838d0.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,justice,whisper,shadow,laughter,grain,echo,freedom,LLMs,50.08772484,75.11436557,Baseline prompt,Baseline prompt
d22f76b58c41cae46580b1dc5177b99e.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,spoon,dream,river,anger,window,LLMs,49.03751834,78.03379669,Baseline prompt,Baseline prompt
4328f7d782f9f0f6aac6463ab88ae16f.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,clock,freedom,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
2451787f36df309d4ca0b1be7148bb64.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
c2be25beb5be9da4889308d93fe7a9ee.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,clock,freedom,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
831331ef090a5f8452be519bf7667ef7.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
eeb920e953d9472747682e509396f966.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,justice,star,window,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
14f80abd61df156b7dd1c6b9124c4300.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,computer,freedom,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
d117b1b9a875317e6bbe5241fa3de31f.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
81e0b5c0fafdbe638ffc1668d4399faa.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,justice,star,window,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
01a300ab2defe7c7aedda5817e521e28.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,clock,freedom,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
eeeacde141b81d899f07eaebaff9370f.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
f10479aff2f7a657de456ad2029203cc.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
d3d05341803b740cef567b9698914430.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
6478071519d215db77b2f726a11e8e28.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
6b0f5fda44b921ead65073bf383aa599.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
e851d2cdb39118a3b611cf4aaad78afa.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
9d85289929d708a6ab2ad3aeedc2b17f.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
6269cce7dac9c725ca340a91c7a198fe.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
4da81d2844a9c68c66c542b9e6846325.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,needle,laughter,algorithm,shadow,bread,LLMs,53.6021973,79.64273806,Baseline prompt,Baseline prompt
aae20ea958a10811a310aff3c07f82c0.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,clock,freedom,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
4807b641579b0e94aab006e24eeb7b70.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
1e675984bf03539f5456c277f63219fb.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,ocean,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
a77ef028997312e921dc74a5e8026d0d.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,justice,star,window,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
ce5478991babace73c6ca40d48bed177.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
cfde1f6e23e0ef976e6e960218d67d3b.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
fc64926acc89302ed45dd9c8b019df58.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,justice,star,window,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
fd658316a9ba7ac3ee4e4b29855623ee.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,clock,freedom,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
f1b55903f15e3edc21d9a2459930a875.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,justice,star,window,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
a5aa3fcbdcd44dfd25083897f22327d5.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,clock,freedom,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
f895d6eaef2df8cb6badedb1785b835e.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,computer,dream,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
c1e87370cf58c1b8f8857491e39a73c6.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
c32dd5370c209dd710d38c893308fe38.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,justice,star,window,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
6a4042b4188c6605282f7d357de12ca2.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,justice,computer,ocean,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
543b36408bd4f245cfd9df2228c4f43e.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,clock,freedom,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
15f88b7f6d91c60abb7f74abeb501005.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,ocean,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
b72d0c97dbd6cab3169be10cb8005c11.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
bdcbb8079dbe7619995694a424dffe68.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
e7c62a883d1f5a5f58c978331cc4a3a8.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,justice,star,window,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
b3f503cbf821a48297a3318db95155bc.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,computer,dream,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
1334b3bceb13f733ad2adafc1999b604.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,computer,dream,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
d0ac47191cb5be28dbac1cdd1a329aaf.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,clock,freedom,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
b118663225388f1a513269ffdfa2316e.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
b807bebc18e37bd8567ca48df8ae41dc.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,ocean,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
eb87de97a6f6836d471a10c648fc375b.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
8420e8f9530d1d09a0a756f9706d11a3.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,justice,whisper,shadow,laughter,river,dream,clock,LLMs,50.08772484,75.11436557,Baseline prompt,Baseline prompt
0a4e7dae87492a0e585dd795d7ae993d.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
ee5549c13a6beca8bfd1368988d98df6.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
823dee6ac44cf078ea909ecbb9690067.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,clock,freedom,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
4f4918230a26367a3bfdffdf5885342c.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,justice,river,laughter,clock,freedom,window,LLMs,49.47863482,75.27805993,Baseline prompt,Baseline prompt
b7408908f7a4823ed2dc18a603689c78.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
5330ffe54a51b5a2096d12d03deece5d.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
54afce8c602fb771823e13f72ed04f21.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
bd9b429f29968979ea5f167b2bd57205.pickle,Deepseek-Chat,1.00E-05,love,mountain,engine,silence,democracy,river,laughter,computer,justice,cloud,LLMs,50.25325834,76.74397277,Baseline prompt,Baseline prompt
