record_id,data_generation,model_name,provider,batch,temperature,region,reasoning,model_year,parse_status,source_file,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,raw_response_text
cnall_039827,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,galaxy,echo,hunger,marble,rumor,dawn,
cnall_039828,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,river,candle,thunder,feather,memory,
cnall_039829,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039830,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,melody,shadow,seed,echo,
cnall_039831,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,echo,candle,thunder,feather,mirror,hunger,
cnall_039832,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039833,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,brick,silence,elephant,needle,thunder,feather,clock,ocean,shadow,
cnall_039834,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,brick,silence,onion,echo,thread,thunder,ink,breeze,anchor,
cnall_039835,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,melody,shadow,seed,echo,
cnall_039836,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,mountain,dream,ink,echo,seed,silence,
cnall_039837,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039838,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,echo,candle,thunder,feather,mirror,hunger,
cnall_039839,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,shadow,onion,echo,debt,feather,maze,silence,
cnall_039840,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,river,candle,thunder,paper,galaxy,
cnall_039841,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,shadow,melody,dust,hunger,echo,velvet,horizon,
cnall_039842,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,galaxy,echo,debt,moss,silence,engine,
cnall_039843,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,iron,echo,seed,shadow,ocean,
cnall_039844,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,echo,candle,thunder,feather,mirror,hunger,
cnall_039845,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039846,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,mountain,dream,ink,echo,seed,silence,
cnall_039847,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,brick,silence,elephant,needle,thunder,feather,volcano,whisper,anchor,
cnall_039848,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039849,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,melody,shadow,seed,echo,
cnall_039850,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,galaxy,echo,debt,moss,joke,gravity,
cnall_039851,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039852,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,cloud,echo,seed,shadow,melody,dust,
cnall_039853,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,galaxy,echo,debt,moss,paradox,sugar,
cnall_039854,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,echo,candle,thunder,feather,mirror,hunger,
cnall_039855,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,shadow,onion,echo,debt,feather,maze,silence,
cnall_039856,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,galaxy,echo,hunger,marble,rumor,dawn,
cnall_039857,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039858,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039859,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,galaxy,echo,debt,moss,paradox,cradle,
cnall_039860,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039861,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,cloud,echo,seed,shadow,melody,dust,
cnall_039862,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,galaxy,echo,debt,moss,joke,gravity,
cnall_039863,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,iron,echo,seed,shadow,thunder,
cnall_039864,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,echo,candle,thunder,feather,mirror,hunger,
cnall_039865,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,melody,shadow,seed,echo,
cnall_039866,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039867,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,hammer,silence,onion,debt,rainbow,ant,echo,pillow,gravity,
cnall_039868,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,echo,candle,thunder,feather,mirror,hunger,
cnall_039869,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,brick,silence,elephant,whisper,thunder,feather,shadow,river,echo,
cnall_039870,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,brick,whisper,onion,galaxy,echo,pillow,thunder,mirror,seed,
cnall_039871,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039872,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,echo,candle,thunder,feather,mirror,hunger,
cnall_039873,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,echo,candle,thunder,feather,mirror,hunger,
cnall_039874,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,echo,candle,thunder,feather,mirror,hunger,
cnall_039875,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,galaxy,echo,seed,debt,flame,silence,
cnall_039876,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,cloud,echo,seed,shadow,melody,dust,
cnall_039877,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,echo,candle,thunder,feather,mirror,hunger,
cnall_039878,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,mountain,dream,ink,echo,seed,silence,
cnall_039879,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,melody,shadow,seed,echo,
cnall_039880,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,echo,candle,thunder,feather,mirror,hunger,
cnall_039881,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039882,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,shadow,onion,echo,debt,feather,maze,silence,
cnall_039883,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,echo,candle,thunder,feather,mirror,hunger,
cnall_039884,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,cloud,echo,seed,shadow,melody,dust,
cnall_039885,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,mountain,echo,candle,rumor,tide,memory,
cnall_039886,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,brick,whisper,onion,thunder,pillow,debt,compass,echo,seed,
cnall_039887,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,brick,silence,elephant,whisper,volcano,button,galaxy,echo,teaspoon,
cnall_039888,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039889,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,mountain,dream,ink,echo,seed,silence,
cnall_039890,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039891,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,echo,candle,thunder,feather,mirror,hunger,
cnall_039892,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,melody,shadow,seed,echo,
cnall_039893,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,pebble,melody,shadow,hunger,feather,echo,honesty,
cnall_039894,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,shadow,onion,echo,debt,feather,maze,silence,
cnall_039895,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,galaxy,echo,seed,debt,moonlight,rumor,
cnall_039896,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,pebble,melody,shadow,hunger,feather,echo,memory,
cnall_039897,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,iron,echo,seed,shadow,thunder,
cnall_039898,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,melody,shadow,seed,echo,
cnall_039899,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,melody,shadow,seed,echo,
cnall_039900,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,melody,shadow,seed,echo,
cnall_039901,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,echo,candle,thunder,feather,mirror,hunger,
cnall_039902,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,shadow,onion,echo,debt,feather,maze,silence,
cnall_039903,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,echo,candle,thunder,feather,mirror,hunger,
cnall_039904,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039905,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,melody,shadow,seed,echo,
cnall_039906,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039907,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039908,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039909,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,galaxy,echo,seed,debt,flame,silence,
cnall_039910,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,hammer,silence,onion,justice,feather,volcano,memory,sock,echo,
cnall_039911,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,galaxy,echo,debt,moss,joke,gravity,
cnall_039912,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,galaxy,echo,debt,moss,paradox,cradle,
cnall_039913,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,melody,shadow,seed,echo,
cnall_039914,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,melody,shadow,seed,echo,
cnall_039915,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,galaxy,echo,debt,moss,joke,gravity,
cnall_039916,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,galaxy,echo,debt,moss,paradox,sugar,
cnall_039917,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,shadow,onion,echo,debt,feather,maze,silence,
cnall_039918,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,brick,silence,onion,echo,anchor,whisper,thunder,button,shadow,
cnall_039919,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,equation,velvet,thunder,seed,mirror,hunger,
cnall_039920,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,galaxy,echo,debt,moss,joke,gravity,
cnall_039921,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039922,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,mountain,dream,ink,echo,seed,silence,
cnall_039923,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,melody,shadow,seed,echo,
cnall_039924,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039925,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039926,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039927,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,melody,shadow,seed,echo,
cnall_039928,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,memory,
cnall_039929,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,shadow,bread,thunder,mirror,river,candle,
cnall_039930,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,galaxy,echo,debt,moss,joke,gravity,
cnall_039931,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,echo,candle,thunder,feather,mirror,hunger,
cnall_039932,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,mountain,dream,ink,echo,seed,silence,
cnall_039933,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039934,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,melody,shadow,seed,echo,
cnall_039935,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,melody,shadow,seed,echo,
cnall_039936,legacy,Kimi-k2,,,0.1,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,galaxy,echo,debt,moss,joke,gravity,
cnall_039937,legacy,Kimi-k2,,,0.2,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,melody,shadow,seed,echo,
cnall_039938,legacy,Kimi-k2,,,0.2,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,melody,shadow,seed,echo,
cnall_039939,legacy,Kimi-k2,,,0.2,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,spoon,thunder,kindness,ant,galaxy,echo,debt,moss,joke,gravity,
cnall_039940,legacy,Kimi-k2,,,0.2,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,rumor,tide,marble,hunger,lantern,echo,
cnall_039941,legacy,Kimi-k2,,,0.2,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
cnall_039942,legacy,Kimi-k2,,,0.2,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,stone,melody,shadow,ocean,whisper,
cnall_039943,legacy,Kimi-k2,,,0.2,,,,unknown,machine_data/legacy/prior_raw_inputs/new_machine_baseline.csv,cloud,spoon,silence,elephant,dream,rock,music,shadow,ocean,idea,
