model_name,provider,intelligence,region,reasoning,release_date,date_precision,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,dat_score,between_unit_posaware
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,piano,snowflake,perfume,lizard,restaurant,microscope,83.018349,78.228269
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,guitar,pineapple,snowflake,temple,microscope,carpet,84.240601,78.219214
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,library,pineapple,bicycle,snowflake,perfume,harmonica,submarine,81.499741,77.537248
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,kitten,perfume,lizard,piano,snowflake,cookie,82.202164,78.392635
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,library,sandwich,piano,kitten,mountain,perfume,robot,80.548248,77.391779
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,piano,strawberry,mountain,kitten,compass,perfume,78.768303,76.578446
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,bacteria,piano,sandwich,ocean,bicycle,perfume,snowflake,library,81.978264,77.741916
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,guitar,pineapple,snowflake,temple,microscope,carpet,84.240601,78.219214
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,piano,snowflake,perfume,lizard,restaurant,microscope,83.018349,78.228269
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,kitten,mountain,piano,perfume,galaxy,79.947433,76.772435
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,library,piano,strawberry,bicycle,temple,microscope,carpet,79.650360,76.833039
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,piano,cookie,mountain,microscope,necklace,storm,79.467300,76.795943
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,bicycle,kitten,mountain,piano,perfume,81.881973,77.507141
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,bicycle,pineapple,castle,piano,kitten,microscope,sandwich,forest,pillow,86.354225,79.439615
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,piano,snowflake,perfume,submarine,library,pebble,83.018349,78.228269
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,guitar,snowflake,cookie,microscope,fountain,pillow,82.823090,77.918541
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,kitten,piano,snowflake,perfume,submarine,library,82.596428,78.464248
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,kitten,mountain,piano,perfume,galaxy,79.947433,76.772435
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,library,piano,sandwich,bicycle,perfume,glacier,galaxy,79.347145,77.005874
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,library,piano,sandwich,mountain,kitten,perfume,tractor,77.967659,76.253513
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,piano,snowflake,perfume,submarine,library,pebble,83.018349,78.228269
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,guitar,pineapple,frost,temple,microscope,saddle,83.799904,77.969868
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,library,sandwich,piano,kitten,mountain,perfume,robot,80.548248,77.391779
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,library,guitar,recipe,volcano,perfume,tractor,galaxy,81.330559,77.664846
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,library,perfume,volcano,kitten,piano,snowflake,84.383568,78.651269
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,bicycle,perfume,glacier,kitten,piano,82.833481,77.657646
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,library,sandwich,piano,kitten,mountain,perfume,robot,80.548248,77.391779
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,kitten,mountain,piano,perfume,submarine,79.947433,76.772435
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,library,perfume,volcano,kitten,piano,sandwich,84.383568,78.651269
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,guitar,cookie,library,volcano,kitten,microscope,pillow,82.799164,78.377440
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,perfume,snowflake,restaurant,kitten,piano,galaxy,83.046928,78.556645
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,piano,cookie,forest,library,bicycle,perfume,glacier,79.382378,77.415612
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,pineapple,guitar,snowflake,perfume,submarine,galaxy,84.240601,78.327300
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,pineapple,bicycle,kitten,mountain,piano,cookie,83.172432,77.739060
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,piano,snowflake,perfume,lizard,submarine,library,83.018349,78.228269
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,kitten,mountain,piano,perfume,galaxy,79.947433,76.772435
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,guitar,snowflake,cookie,microscope,fountain,galaxy,82.823090,77.918541
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,library,piano,strawberry,mountain,bicycle,perfume,galaxy,77.767059,76.080678
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,kitten,mountain,piano,perfume,submarine,79.947433,76.772435
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,kitten,mountain,perfume,piano,onion,79.947433,76.772435
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,piano,sandwich,kitten,mountain,perfume,bicycle,82.287361,77.740607
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,pineapple,bicycle,storm,pillow,factory,galaxy,80.906769,77.253908
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,kitten,mountain,piano,perfume,bicycle,79.947433,76.772435
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,library,snowflake,perfume,submarine,restaurant,galaxy,84.010986,78.499700
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,pineapple,bicycle,storm,pillow,factory,melody,80.906769,77.253908
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,library,piano,strawberry,bicycle,temple,microscope,carpet,79.650360,76.833039
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,kitten,mountain,piano,perfume,galaxy,79.947433,76.772435
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,kitten,mountain,piano,perfume,galaxy,79.947433,76.772435
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,piano,snowflake,perfume,lizard,sandwich,library,83.018349,78.228269
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,kitten,perfume,submarine,lullaby,canvas,glacier,85.047516,79.214812
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,kitten,mountain,perfume,piano,onion,79.947433,76.772435
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,kitten,mountain,piano,perfume,submarine,79.947433,76.772435
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,guitar,cookie,mountain,library,kitten,microscope,pillow,79.789421,77.160965
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,piano,snowflake,perfume,lizard,restaurant,microscope,83.018349,78.228269
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,bicycle,pineapple,castle,piano,snake,library,pillow,ocean,robot,83.240837,78.084057
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,pineapple,bicycle,kitten,harmonica,cookie,glacier,83.172432,77.739060
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,book,mountain,kitchen,flower,piano,cookie,galaxy,76.437134,75.367610
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,piano,sandwich,kitten,mountain,perfume,algorithm,82.287361,77.740607
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,guitar,pineapple,snowflake,temple,microscope,carpet,84.240601,78.219214
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,kitten,mountain,piano,perfume,galaxy,79.947433,76.772435
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,kitten,perfume,lizard,harmonica,snowflake,restaurant,82.202164,78.392635
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,library,sandwich,bicycle,perfume,glacier,piano,fungus,81.360191,77.159879
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,guitar,pineapple,bicycle,snowflake,perfume,submarine,82.448578,77.686293
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,guitar,restaurant,snowflake,perfume,submarine,kitten,bicycle,library,volcano,86.631378,80.532137
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,guitar,restaurant,whale,pillow,bicycle,library,strawberry,mountain,keyboard,82.882362,78.905611
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,pineapple,bicycle,kitten,piano,cookie,mountain,83.172432,77.739060
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,perfume,lizard,piano,snowflake,restaurant,microscope,83.601990,78.340694
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,kitten,mountain,poem,piano,onion,79.947433,76.772435
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,guitar,pineapple,frost,monument,fragrance,submarine,83.799904,77.969868
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,perfume,lizard,piano,snowflake,dictionary,sandwich,83.601990,78.340694
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,kitten,mountain,piano,perfume,galaxy,79.947433,76.772435
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,guitar,snowflake,cookie,microscope,fountain,galaxy,82.823090,77.918541
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,smile,book,mountain,kitchen,guitar,library,frost,76.793190,75.465264
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,library,snowflake,perfume,submarine,lullaby,pebble,84.010986,78.499700
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,guitar,restaurant,whale,pillow,bicycle,library,strawberry,castle,microscope,82.882362,78.905611
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,guitar,pineapple,snowflake,temple,computer,perfume,84.240601,78.219214
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,perfume,lizard,piano,snowflake,restaurant,microscope,83.601990,78.340694
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,equation,flower,guitar,ocean,library,sandwich,mountain,emotion,82.613373,77.751215
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,guitar,pineapple,snowflake,temple,microscope,carpet,84.240601,78.219214
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,pineapple,guitar,snowflake,temple,microscope,carpet,84.240601,78.327300
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,pineapple,guitar,snowflake,perfume,submarine,library,pebble,81.334686,77.613935
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,microscope,bicycle,perfume,glacier,piano,sandwich,library,85.199440,79.931058
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,kitten,mountain,piano,perfume,galaxy,79.947433,76.772435
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,piano,snowflake,perfume,submarine,library,pebble,83.018349,78.228269
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,guitar,pineapple,snowflake,temple,microscope,carpet,84.240601,78.219214
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,guitar,cookie,mountain,microscope,pillow,factory,79.789421,76.779772
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,guitar,cookie,library,mountain,kitten,piano,onion,79.789421,77.103183
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,piano,sandwich,mountain,poem,bicycle,perfume,79.117638,76.751281
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,pineapple,bicycle,storm,pillow,factory,galaxy,80.906769,77.253908
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,kitten,mountain,piano,perfume,bicycle,79.947433,76.772435
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,guitar,snowflake,cookie,microscope,fountain,pillow,82.823090,77.918541
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,idea,book,mountain,kitchen,flower,computer,piano,73.268425,74.337986
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,guitar,snowflake,perfume,submarine,cookie,galaxy,84.847275,78.168673
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,pineapple,bicycle,kitten,piano,storm,cookie,83.172432,77.739060
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,bacteria,piano,snowflake,perfume,galaxy,sandwich,library,pebble,86.178444,80.287582
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,library,piano,sandwich,bicycle,perfume,glacier,neuron,79.347145,77.005874
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,pineapple,guitar,snowflake,perfume,submarine,library,pebble,81.334686,77.613935
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,piano,snowflake,perfume,lizard,sandwich,library,83.018349,78.228269
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,library,sandwich,kitten,mountain,piano,perfume,galaxy,78.853828,76.274667
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,piano,snowflake,perfume,submarine,restaurant,galaxy,83.018349,78.228269
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,pineapple,bicycle,library,snowflake,perfume,submarine,galaxy,81.499741,77.761257
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,kitten,mountain,piano,perfume,galaxy,79.947433,76.772435
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,guitar,restaurant,snowflake,perfume,submarine,pineapple,bicycle,library,pillow,85.603401,80.619934
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,guitar,sandwich,storm,kitten,mountain,perfume,81.033882,77.239285
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,kitten,mountain,piano,perfume,galaxy,79.947433,76.772435
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,kitten,mountain,perfume,piano,onion,79.947433,76.772435
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,kitten,mountain,piano,perfume,galaxy,79.947433,76.772435
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,library,piano,sandwich,bicycle,perfume,glacier,galaxy,79.347145,77.005874
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,piano,snowflake,perfume,lizard,kitten,submarine,83.018349,78.228269
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,piano,snowflake,perfume,submarine,library,pebble,83.018349,78.228269
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,kitten,mountain,perfume,piano,fungus,79.947433,76.772435
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,piano,sandwich,storm,kitten,mountain,perfume,80.467400,77.255455
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,pineapple,bicycle,kitten,mountain,piano,cookie,83.172432,77.739060
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,library,piano,sandwich,bicycle,perfume,glacier,neuron,79.347145,77.005874
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,library,piano,sandwich,bicycle,flower,computer,mountain,79.347145,77.005874
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,bacteria,painting,pineapple,bicycle,library,volcano,perfume,sorrow,84.673019,78.869660
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,library,sandwich,kitten,mountain,piano,perfume,galaxy,78.853828,76.274667
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,piano,cookie,mountain,library,kitten,bicycle,perfume,78.264091,76.673956
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,kitten,mountain,piano,perfume,galaxy,79.947433,76.772435
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,guitar,pineapple,snowflake,temple,microscope,carpet,84.240601,78.219214
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,piano,snowflake,perfume,lizard,sandwich,library,83.018349,78.228269
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,sandwich,piano,frost,maze,orchid,submarine,82.800293,77.936156
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,guitar,restaurant,snowflake,kitten,perfume,bicycle,library,pillow,volcano,85.297272,79.601075
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,ocean,cookie,library,piano,snake,mountain,perfume,robot,80.800766,76.820421
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,piano,snowflake,perfume,submarine,library,pebble,83.018349,78.228269
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,cookie,mountain,poem,piano,kitten,microscope,80.014084,76.840151
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,guitar,pineapple,snowflake,temple,microscope,carpet,84.240601,78.219214
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,piano,snowflake,perfume,submarine,library,pebble,83.018349,78.228269
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,river,library,piano,sandwich,mountain,perfume,robot,onion,79.117638,76.751281
Llama4-Scout,meta,efficient,,,2025-04-05,exact,cloud,chair,pineapple,bicycle,perfume,snowflake,dictionary,kitten,restaurant,galaxy,84.267586,79.064093
