model_name,provider,intelligence,dat_score,between_unit_posaware,uniqueness_human_agnostic,uniqueness_fixed_pool_legacy
Kimi-K2.5,moonshot,all-rounder,76.218864,78.098587,81.248348,81.052931
Kimi-K2.5,moonshot,all-rounder,76.995125,78.809062,81.437718,81.413375
Kimi-K2.5,moonshot,all-rounder,79.400665,79.387520,81.320546,81.442658
Kimi-K2.5,moonshot,all-rounder,76.387367,77.096580,79.316107,79.429412
Kimi-K2.5,moonshot,all-rounder,79.369438,77.703019,79.666383,79.742689
Kimi-K2.5,moonshot,all-rounder,76.213333,76.476511,78.174685,78.071154
Kimi-K2.5,moonshot,all-rounder,79.198196,79.939182,81.820066,81.746166
Kimi-K2.5,moonshot,all-rounder,81.363297,79.859276,81.258215,81.279275
Kimi-K2.5,moonshot,all-rounder,79.914436,79.068223,81.648467,81.715831
Kimi-K2.5,moonshot,all-rounder,75.926071,76.978623,78.881465,78.803145
Kimi-K2.5,moonshot,all-rounder,80.676926,78.435478,81.052244,80.929229
Kimi-K2.5,moonshot,all-rounder,73.199448,76.485091,77.811848,78.120690
Kimi-K2.5,moonshot,all-rounder,77.585068,76.864422,78.303947,78.496154
Kimi-K2.5,moonshot,all-rounder,88.937637,83.999068,85.046338,84.999124
Kimi-K2.5,moonshot,all-rounder,81.796143,79.606678,81.347652,81.220591
Kimi-K2.5,moonshot,all-rounder,82.683250,81.417436,82.391196,82.402416
Kimi-K2.5,moonshot,all-rounder,81.896225,78.776023,80.249989,80.300798
Kimi-K2.5,moonshot,all-rounder,72.763695,75.462675,77.776226,77.806608
Kimi-K2.5,moonshot,all-rounder,80.429443,78.016772,79.530509,79.471676
Kimi-K2.5,moonshot,all-rounder,80.217621,79.170163,80.338425,80.561720
Kimi-K2.5,moonshot,all-rounder,83.223343,81.996831,83.040392,82.927094
Kimi-K2.5,moonshot,all-rounder,81.625320,80.271160,82.144085,82.203598
Kimi-K2.5,moonshot,all-rounder,78.099754,75.832271,78.337670,78.338344
Kimi-K2.5,moonshot,all-rounder,76.839760,76.796463,78.890902,78.986233
Kimi-K2.5,moonshot,all-rounder,81.618462,78.976389,80.317031,80.447958
Kimi-K2.5,moonshot,all-rounder,78.997284,77.169035,79.185280,79.243818
Kimi-K2.5,moonshot,all-rounder,83.924171,80.971670,82.927287,82.845632
Kimi-K2.5,moonshot,all-rounder,77.624992,76.259637,79.399886,79.588479
Kimi-K2.5,moonshot,all-rounder,75.737656,75.747071,77.896438,77.570091
Kimi-K2.5,moonshot,all-rounder,74.577179,75.404047,76.998694,77.270652
Kimi-K2.5,moonshot,all-rounder,77.232239,76.614516,79.112631,79.120234
Kimi-K2.5,moonshot,all-rounder,72.322716,74.495785,76.455584,76.271419
Kimi-K2.5,moonshot,all-rounder,76.453957,76.981549,79.057598,79.096527
Kimi-K2.5,moonshot,all-rounder,73.124702,75.920844,77.041591,77.177154
Kimi-K2.5,moonshot,all-rounder,77.733543,77.304565,79.974439,79.940283
Kimi-K2.5,moonshot,all-rounder,77.783188,78.688380,79.610653,79.617270
Kimi-K2.5,moonshot,all-rounder,87.333344,84.200535,85.191494,85.094464
Kimi-K2.5,moonshot,all-rounder,76.193199,75.775293,78.634203,78.725436
Kimi-K2.5,moonshot,all-rounder,75.841476,76.238034,78.601035,78.558513
Kimi-K2.5,moonshot,all-rounder,87.857750,82.462947,84.473737,84.532339
Kimi-K2.5,moonshot,all-rounder,82.183716,79.876292,81.734824,81.850937
Kimi-K2.5,moonshot,all-rounder,78.591438,77.777444,79.615601,79.733147
Kimi-K2.5,moonshot,all-rounder,83.612671,81.194019,83.734493,83.740006
Kimi-K2.5,moonshot,all-rounder,75.748749,76.382154,77.904021,77.850857
Kimi-K2.5,moonshot,all-rounder,82.365936,79.834852,81.335996,81.433365
Kimi-K2.5,moonshot,all-rounder,80.710274,79.232830,80.950681,81.057970
Kimi-K2.5,moonshot,all-rounder,80.432861,79.172867,81.004526,81.245923
Kimi-K2.5,moonshot,all-rounder,79.530388,77.836624,79.641201,79.470078
Kimi-K2.5,moonshot,all-rounder,76.198296,76.638772,78.156123,78.031630
Kimi-K2.5,moonshot,all-rounder,78.946205,78.871389,80.238442,80.261088
Kimi-K2.5,moonshot,all-rounder,71.872696,75.608359,77.844187,77.936505
Kimi-K2.5,moonshot,all-rounder,71.937698,74.505167,77.339866,77.287019
Kimi-K2.5,moonshot,all-rounder,76.590637,76.324982,77.798762,77.913018
Kimi-K2.5,moonshot,all-rounder,74.869431,76.619705,79.233321,79.238669
Kimi-K2.5,moonshot,all-rounder,83.657455,81.134131,82.569465,82.665418
Kimi-K2.5,moonshot,all-rounder,79.574600,77.747473,79.634761,79.540399
Kimi-K2.5,moonshot,all-rounder,83.012535,81.197562,82.118568,82.228854
Kimi-K2.5,moonshot,all-rounder,79.722580,77.921823,79.649504,79.601491
Kimi-K2.5,moonshot,all-rounder,80.167824,78.542307,80.074793,80.259802
Kimi-K2.5,moonshot,all-rounder,76.160675,75.497334,78.857432,78.774134
Kimi-K2.5,moonshot,all-rounder,79.468605,80.539824,81.817021,81.848699
Kimi-K2.5,moonshot,all-rounder,78.243896,77.637380,79.552410,79.486795
Kimi-K2.5,moonshot,all-rounder,77.959114,77.597296,78.724805,78.981509
Kimi-K2.5,moonshot,all-rounder,73.430786,76.695090,78.894059,78.966890
Kimi-K2.5,moonshot,all-rounder,81.088493,78.257093,79.449579,79.605589
Kimi-K2.5,moonshot,all-rounder,71.429909,74.820927,76.565037,76.252570
Kimi-K2.5,moonshot,all-rounder,79.556549,77.311374,79.027715,79.075585
Kimi-K2.5,moonshot,all-rounder,80.677292,78.558047,79.372863,79.580741
Kimi-K2.5,moonshot,all-rounder,80.622147,79.101637,80.872176,80.921583
Kimi-K2.5,moonshot,all-rounder,80.591423,79.595941,81.291543,81.379507
Kimi-K2.5,moonshot,all-rounder,82.778481,83.533539,85.820504,85.958781
Kimi-K2.5,moonshot,all-rounder,78.620560,76.193235,79.313910,79.378758
Kimi-K2.5,moonshot,all-rounder,67.667404,73.981196,75.516548,75.735359
Kimi-K2.5,moonshot,all-rounder,79.916260,79.102580,80.724200,80.697265
Kimi-K2.5,moonshot,all-rounder,79.872200,79.740455,81.212794,81.442611
Kimi-K2.5,moonshot,all-rounder,79.261116,77.904107,79.688024,79.804952
Kimi-K2.5,moonshot,all-rounder,73.841385,77.494289,79.364946,79.625633
Kimi-K2.5,moonshot,all-rounder,75.156380,75.847103,78.127280,78.089420
Kimi-K2.5,moonshot,all-rounder,76.079796,76.371522,78.721899,78.753556
Kimi-K2.5,moonshot,all-rounder,81.155876,79.185816,80.884577,81.053955
Kimi-K2.5,moonshot,all-rounder,80.231567,77.196543,78.499126,78.726622
Kimi-K2.5,moonshot,all-rounder,70.071526,75.682757,78.673774,78.757119
Kimi-K2.5,moonshot,all-rounder,81.042259,80.127462,81.066633,81.147828
Kimi-K2.5,moonshot,all-rounder,77.939575,77.257141,79.228918,79.535227
Kimi-K2.5,moonshot,all-rounder,72.518417,74.482288,76.705773,76.870407
Kimi-K2.5,moonshot,all-rounder,87.604050,84.104970,84.741446,84.647698
Kimi-K2.5,moonshot,all-rounder,78.232811,77.468756,79.825825,79.752870
Kimi-K2.5,moonshot,all-rounder,77.780327,78.465634,80.878741,81.032742
Kimi-K2.5,moonshot,all-rounder,78.401985,77.705406,80.002729,80.201322
Kimi-K2.5,moonshot,all-rounder,77.250191,76.260884,79.491455,79.583703
Kimi-K2.5,moonshot,all-rounder,77.330879,77.375652,78.579620,78.689807
Kimi-K2.5,moonshot,all-rounder,77.845642,77.434067,79.818942,79.777369
Kimi-K2.5,moonshot,all-rounder,79.951874,78.167979,80.289004,80.030354
Kimi-K2.5,moonshot,all-rounder,74.936188,77.437205,80.448216,80.457744
Kimi-K2.5,moonshot,all-rounder,82.213959,80.990409,82.428921,82.412123
Kimi-K2.5,moonshot,all-rounder,76.274887,77.263033,80.406980,80.485599
Kimi-K2.5,moonshot,all-rounder,81.573524,78.953182,80.401907,80.406681
Kimi-K2.5,moonshot,all-rounder,81.790405,80.482182,82.250760,82.037693
Kimi-K2.5,moonshot,all-rounder,80.480385,78.574736,80.025947,80.054769
Kimi-K2.5,moonshot,all-rounder,81.426743,79.393496,81.417133,81.505561
Kimi-K2.5,moonshot,all-rounder,76.360077,76.164258,77.842136,78.154908
Kimi-K2.5,moonshot,all-rounder,78.955238,78.307390,80.087503,80.159816
Kimi-K2.5,moonshot,all-rounder,80.385300,78.548593,79.682099,79.497296
Kimi-K2.5,moonshot,all-rounder,75.515587,78.059948,79.456675,79.592173
Kimi-K2.5,moonshot,all-rounder,75.313820,78.591015,80.192347,80.299775
Kimi-K2.5,moonshot,all-rounder,80.464729,78.404263,79.803983,79.847385
Kimi-K2.5,moonshot,all-rounder,86.095291,81.196174,82.079896,82.299563
Kimi-K2.5,moonshot,all-rounder,79.441086,79.534436,80.416623,80.598226
Kimi-K2.5,moonshot,all-rounder,78.120232,78.439536,81.042321,81.244094
Kimi-K2.5,moonshot,all-rounder,76.477898,78.504422,81.131637,81.164825
Kimi-K2.6,moonshot,reasoning,78.062683,79.376070,80.617335,80.544972
Kimi-K2.6,moonshot,reasoning,81.855324,80.053023,81.191870,81.161376
Kimi-K2.6,moonshot,reasoning,87.533150,82.448921,84.187106,84.255355
Kimi-K2.6,moonshot,reasoning,81.197212,78.872028,79.534117,79.560702
Kimi-K2.6,moonshot,reasoning,73.254799,76.441231,77.479324,77.674303
Kimi-K2.6,moonshot,reasoning,76.193466,76.154466,77.672751,77.772733
Kimi-K2.6,moonshot,reasoning,76.208351,77.494954,78.051587,78.506087
Kimi-K2.6,moonshot,reasoning,83.709999,80.111731,80.998893,81.158488
Kimi-K2.6,moonshot,reasoning,79.346413,78.871414,80.600415,80.665244
Kimi-K2.6,moonshot,reasoning,80.782463,80.850024,81.947903,81.976283
Kimi-K2.6,moonshot,reasoning,81.730759,80.171031,80.940447,80.769429
Kimi-K2.6,moonshot,reasoning,74.982101,77.923782,79.923484,79.936141
Kimi-K2.6,moonshot,reasoning,78.993958,77.714763,79.024304,79.120198
Kimi-K2.6,moonshot,reasoning,75.739677,77.010270,78.972607,79.089094
Kimi-K2.6,moonshot,reasoning,74.619980,75.720434,78.177623,77.994512
Kimi-K2.6,moonshot,reasoning,75.012909,77.214115,78.337757,78.537355
Kimi-K2.6,moonshot,reasoning,80.748177,77.971297,80.591689,80.447008
Kimi-K2.6,moonshot,reasoning,76.498169,76.643203,79.080778,79.074581
Kimi-K2.6,moonshot,reasoning,78.784576,77.570517,78.294440,78.562918
Kimi-K2.6,moonshot,reasoning,77.670464,78.428741,80.387569,80.410137
Kimi-K2.6,moonshot,reasoning,79.722946,79.547902,80.804325,80.994362
Kimi-K2.6,moonshot,reasoning,78.813965,78.719360,80.275528,80.437563
Kimi-K2.6,moonshot,reasoning,74.277962,75.044564,76.580274,76.873432
Kimi-K2.6,moonshot,reasoning,76.415169,78.416477,80.524965,80.553612
Kimi-K2.6,moonshot,reasoning,78.151352,79.709532,81.193840,81.212771
Kimi-K2.6,moonshot,reasoning,78.729713,77.862713,79.021753,78.958812
Kimi-K2.6,moonshot,reasoning,78.399994,77.457384,79.542845,79.673841
Kimi-K2.6,moonshot,reasoning,78.746140,77.521176,79.843961,79.789304
Kimi-K2.6,moonshot,reasoning,81.593994,79.481651,80.850979,80.881246
Kimi-K2.6,moonshot,reasoning,76.133888,77.140581,78.566655,78.445888
Kimi-K2.6,moonshot,reasoning,75.007454,76.234521,77.995893,78.030341
Kimi-K2.6,moonshot,reasoning,74.639580,76.358300,77.676423,77.964831
Kimi-K2.6,moonshot,reasoning,76.847145,77.172361,79.699981,79.860098
Kimi-K2.6,moonshot,reasoning,78.704933,78.085338,80.494635,80.751119
Kimi-K2.6,moonshot,reasoning,80.785629,79.391769,79.888660,79.831087
Kimi-K2.6,moonshot,reasoning,77.109650,77.741657,80.122378,80.170863
Kimi-K2.6,moonshot,reasoning,79.326210,78.538336,80.457873,80.646795
Kimi-K2.6,moonshot,reasoning,75.552689,76.143284,78.973434,79.148241
Kimi-K2.6,moonshot,reasoning,75.487839,76.632751,78.625794,78.743614
Kimi-K2.6,moonshot,reasoning,80.632835,79.420001,79.588295,79.805330
Kimi-K2.6,moonshot,reasoning,74.314972,75.450606,76.857754,77.145716
Kimi-K2.6,moonshot,reasoning,80.080505,78.590147,79.573801,79.972683
Kimi-K2.6,moonshot,reasoning,80.357346,79.099664,80.281539,80.267939
Kimi-K2.6,moonshot,reasoning,82.964218,79.393377,81.453681,81.722007
Kimi-K2.6,moonshot,reasoning,77.778503,76.644359,79.048143,79.255467
Kimi-K2.6,moonshot,reasoning,80.332741,78.395284,79.804411,79.832731
Kimi-K2.6,moonshot,reasoning,74.829445,76.137152,77.171530,77.398420
Kimi-K2.6,moonshot,reasoning,77.352676,77.286634,78.188028,78.287189
Kimi-K2.6,moonshot,reasoning,78.550102,79.415775,80.307031,80.621493
Kimi-K2.6,moonshot,reasoning,80.783913,77.446213,79.509738,79.676977
Kimi-K2.6,moonshot,reasoning,82.397392,79.984633,82.329533,82.341048
Kimi-K2.6,moonshot,reasoning,80.958130,82.287451,83.802555,83.897681
Kimi-K2.6,moonshot,reasoning,83.817947,80.494283,82.675822,82.616626
Kimi-K2.6,moonshot,reasoning,81.821922,79.543107,80.816617,81.184032
Kimi-K2.6,moonshot,reasoning,78.505013,78.793250,82.546806,82.577565
Kimi-K2.6,moonshot,reasoning,75.604782,78.156187,80.302086,80.568840
Kimi-K2.6,moonshot,reasoning,75.609001,79.093745,80.861600,81.112872
Kimi-K2.6,moonshot,reasoning,74.170845,77.035073,79.001106,79.216752
Kimi-K2.6,moonshot,reasoning,75.992386,78.672191,81.474691,81.787803
Kimi-K2.6,moonshot,reasoning,79.093025,81.597069,83.490409,83.702719
Kimi-K2.6,moonshot,reasoning,74.941208,77.892388,80.470239,80.459604
Kimi-K2.6,moonshot,reasoning,81.059662,78.577409,80.485659,80.344501
Kimi-K2.6,moonshot,reasoning,82.256874,81.581859,83.627796,83.615054
Kimi-K2.6,moonshot,reasoning,74.637573,77.701749,79.787459,79.764897
Kimi-K2.6,moonshot,reasoning,75.992386,78.672191,81.801296,81.787803
Kimi-K2.6,moonshot,reasoning,80.975632,81.559864,83.964181,84.036478
Kimi-K2.6,moonshot,reasoning,80.845573,81.507482,83.065238,83.432297
Kimi-K2.6,moonshot,reasoning,82.547279,80.530017,81.971272,82.119788
Kimi-K2.6,moonshot,reasoning,79.093025,81.597069,83.551428,83.702719
Kimi-K2.6,moonshot,reasoning,82.545296,80.689937,82.692853,82.655416
Kimi-K2.6,moonshot,reasoning,74.637573,77.701749,79.611578,79.764897
Kimi-K2.6,moonshot,reasoning,75.228485,76.272212,78.387000,78.418694
Kimi-K2.6,moonshot,reasoning,79.285393,78.276253,80.490773,80.455065
Kimi-K2.6,moonshot,reasoning,76.836731,80.064793,82.490352,82.576180
Kimi-K2.6,moonshot,reasoning,76.683578,79.794943,81.759011,82.148451
Kimi-K2.6,moonshot,reasoning,76.074608,78.071079,80.515336,80.512983
Kimi-K2.6,moonshot,reasoning,80.975632,81.559864,83.959327,84.036478
Kimi-K2.6,moonshot,reasoning,78.533104,76.927998,79.277598,79.471668
Kimi-K2.6,moonshot,reasoning,72.768265,79.056266,81.837014,81.992341
Kimi-K2.6,moonshot,reasoning,80.975632,81.559864,83.805507,84.036478
Kimi-K2.6,moonshot,reasoning,78.086678,79.527800,81.704141,81.868656
Kimi-K2.6,moonshot,reasoning,79.004318,78.819686,81.226661,81.218444
Kimi-K2.6,moonshot,reasoning,82.377693,79.399889,81.641742,81.810144
Kimi-K2.6,moonshot,reasoning,77.561203,77.380310,79.898809,80.138552
Kimi-K2.6,moonshot,reasoning,79.630470,79.734548,82.320239,82.581091
Kimi-K2.6,moonshot,reasoning,72.159492,79.811064,82.470775,82.327287
Kimi-K2.6,moonshot,reasoning,79.285393,78.276253,80.260938,80.455065
Kimi-K2.6,moonshot,reasoning,74.272522,76.551594,79.412616,79.521613
Kimi-K2.6,moonshot,reasoning,76.554024,80.572385,83.365056,83.529449
Kimi-K2.6,moonshot,reasoning,83.151039,81.965714,83.829003,83.945824
Kimi-K2.6,moonshot,reasoning,79.694519,79.716951,80.793642,80.991026
Kimi-K2.6,moonshot,reasoning,74.336510,77.741842,79.614953,79.589219
Kimi-K2.6,moonshot,reasoning,79.286072,78.997702,80.076674,80.181082
Kimi-K2.6,moonshot,reasoning,78.417793,79.174125,80.141540,80.217335
Kimi-K2.6,moonshot,reasoning,79.295868,78.233366,79.440759,79.506076
Kimi-K2.6,moonshot,reasoning,80.959526,79.542686,81.115181,81.189583
Kimi-K2.6,moonshot,reasoning,78.861099,77.286866,79.976505,80.088756
Kimi-K2.6,moonshot,reasoning,77.862701,78.386152,80.301240,80.340485
Kimi-K2.6,moonshot,reasoning,80.467018,78.092677,79.835819,79.592945
Kimi-K2.6,moonshot,reasoning,74.469025,77.749644,78.702955,78.828326
Kimi-K2.6,moonshot,reasoning,78.790787,76.767150,80.189881,80.103158
Kimi-K2.6,moonshot,reasoning,80.869133,79.310101,80.202367,80.348898
Kimi-K2.6,moonshot,reasoning,79.978767,78.450404,79.555310,79.706250
Kimi-K2.6,moonshot,reasoning,75.906403,78.419422,80.476273,80.523918
Kimi-K2.6,moonshot,reasoning,79.499367,78.105439,79.706007,79.738598
Kimi-K2.6,moonshot,reasoning,76.996658,76.545041,79.072857,79.212078
Kimi-K2.6,moonshot,reasoning,81.918785,78.283878,79.988502,80.133098
Kimi-K2.6,moonshot,reasoning,77.349953,77.877028,79.819825,79.928178
Kimi-K2.6,moonshot,reasoning,81.409821,79.455820,81.586399,81.598737
Kimi-K2.6,moonshot,reasoning,79.466614,80.162237,81.567739,81.795268
Kimi-K2.6,moonshot,reasoning,75.223625,77.198954,79.340915,79.468053
Kimi-K2.6,moonshot,reasoning,78.693741,76.824853,78.405269,78.398560
Kimi-K2.6,moonshot,reasoning,72.777031,75.938061,78.863051,78.955969
Kimi-K2.6,moonshot,reasoning,77.192360,77.940102,79.438747,79.018843
Kimi-K2.6,moonshot,reasoning,76.927742,77.174926,78.682584,78.979538
Kimi-K2.6,moonshot,reasoning,75.253471,76.718347,79.298193,79.416026
Kimi-K2.6,moonshot,reasoning,81.888870,79.249396,80.940309,80.670188
Kimi-K2.6,moonshot,reasoning,76.540520,77.299460,79.811928,79.877693
Kimi-K2.6,moonshot,reasoning,74.179413,77.510686,78.679248,78.648504
Kimi-K2.6,moonshot,reasoning,77.676895,77.706461,78.664243,78.853484
Kimi-K2.6,moonshot,reasoning,76.260536,77.942483,79.714302,79.629174
Kimi-K2.6,moonshot,reasoning,78.869347,78.198090,80.794794,80.703820
Kimi-K2.6,moonshot,reasoning,81.069740,80.343673,81.847727,81.885263
Kimi-K2.6,moonshot,reasoning,76.165543,77.826596,79.523156,79.442110
Kimi-K2.6,moonshot,reasoning,82.797760,80.514369,81.459458,81.528895
Kimi-K2.6,moonshot,reasoning,75.603699,77.883404,78.797130,78.741010
Kimi-K2.6,moonshot,reasoning,81.125412,79.060807,79.651346,79.936973
Kimi-K2.6,moonshot,reasoning,75.573524,74.583980,77.345270,77.352030
Kimi-K2.6,moonshot,reasoning,78.149780,80.182494,81.472771,81.673980
Kimi-K2.6,moonshot,reasoning,80.065628,78.279190,79.271125,79.529111
Kimi-K2.6,moonshot,reasoning,80.796135,79.492818,80.965121,80.947665
Kimi-K2.6,moonshot,reasoning,82.668098,79.964666,82.362742,82.486009
Kimi-K2.6,moonshot,reasoning,73.131836,75.690593,77.309194,77.363828
Kimi-K2.6,moonshot,reasoning,76.707718,76.376163,79.365855,79.192281
Kimi-K2.6,moonshot,reasoning,72.479614,74.518215,76.213404,76.479044
Kimi-K2.6,moonshot,reasoning,80.113495,78.124563,79.957724,80.092156
Kimi-K2.6,moonshot,reasoning,77.962875,76.636976,78.654012,78.693209
Kimi-K2.6,moonshot,reasoning,74.201271,75.920139,77.058708,77.164077
Kimi-K2.6,moonshot,reasoning,77.483162,76.907805,78.429453,78.381264
Kimi-K2.6,moonshot,reasoning,80.471405,78.556145,81.008516,81.129500
Kimi-K2.6,moonshot,reasoning,79.973694,78.281350,81.172668,81.166169
Kimi-K2.6,moonshot,reasoning,79.765373,78.537733,80.292374,80.285887
Kimi-K2.6,moonshot,reasoning,78.179291,77.551746,79.226888,79.260655
Kimi-K2.6,moonshot,reasoning,79.149467,77.319577,79.285197,79.518808
Kimi-K2.6,moonshot,reasoning,80.952354,78.667076,80.457187,80.560046
Kimi-K2.6,moonshot,reasoning,79.732719,78.402763,80.906262,80.781924
Kimi-K2.6,moonshot,reasoning,81.382896,78.678887,80.506969,80.539432
Kimi-K2.6,moonshot,reasoning,79.216606,78.510667,79.461192,79.416583
Kimi-K2.6,moonshot,reasoning,76.634438,78.195337,79.779017,79.782632
Kimi-K2.6,moonshot,reasoning,76.588585,76.472704,78.129530,78.279438
Kimi-K2.6,moonshot,reasoning,78.121910,78.872798,81.924180,82.020434
Kimi-K2.6,moonshot,reasoning,79.617455,77.664579,79.441070,79.715655
Kimi-K2.6,moonshot,reasoning,80.246635,78.957808,80.394569,80.576535
Kimi-K2.6,moonshot,reasoning,79.043129,79.443759,80.331984,80.173165
Kimi-K2.6,moonshot,reasoning,76.540138,76.021442,77.921835,77.890225
Kimi-K2.6,moonshot,reasoning,80.682129,79.162614,79.947853,80.073810
Kimi-K2.6,moonshot,reasoning,81.933540,79.499943,80.551272,80.860784
Kimi-K2.6,moonshot,reasoning,80.532936,78.179101,79.521626,79.637492
Kimi-K2.6,moonshot,reasoning,79.799271,79.685776,80.743276,80.463268
Kimi-K2.6,moonshot,reasoning,79.048836,79.998398,81.572750,81.841781
Kimi-K2.6,moonshot,reasoning,75.996948,76.997742,78.554456,78.510896
Kimi-K2.6,moonshot,reasoning,79.296028,78.543671,79.977488,80.189864
Kimi-K2.6,moonshot,reasoning,78.921387,78.685652,80.227043,80.320087
Kimi-K2.6,moonshot,reasoning,80.701950,77.162221,79.991004,79.817547
Kimi-K2.6,moonshot,reasoning,84.995117,80.798867,82.297766,82.519693
Kimi-K2.6,moonshot,reasoning,80.975304,80.777759,81.976185,81.969514
Kimi-K2.6,moonshot,reasoning,76.371124,78.657188,79.817246,79.837878
Kimi-K2.6,moonshot,reasoning,78.894875,78.406593,80.635983,80.495248
Kimi-K2.6,moonshot,reasoning,79.149940,78.691027,79.998847,80.233606
Kimi-K2.6,moonshot,reasoning,81.453499,80.273486,81.280958,81.335094
Kimi-K2.6,moonshot,reasoning,76.630836,77.897248,79.028861,79.261133
Kimi-K2.6,moonshot,reasoning,77.602676,78.975784,81.397148,81.324173
Kimi-K2.6,moonshot,reasoning,76.266983,76.583148,78.134557,78.276135
Kimi-K2.6,moonshot,reasoning,76.815369,77.150248,78.180432,78.404777
Kimi-K2.6,moonshot,reasoning,84.181419,79.574306,81.422299,81.289651
Kimi-K2.6,moonshot,reasoning,79.355911,80.173352,80.982065,81.064768
Kimi-K2.6,moonshot,reasoning,74.400009,75.326097,78.139647,78.065702
Kimi-K2.6,moonshot,reasoning,75.840233,76.928263,78.028487,78.086075
Kimi-K2.6,moonshot,reasoning,82.911804,81.514425,81.831191,81.893119
Kimi-K2.6,moonshot,reasoning,79.320801,76.965369,79.228669,79.281945
